date,geography,indicator,value
2007-08,New Brunswick,Unemployment,30.7
2007-08,New Brunswick,Unemployment rate,7.9
2007-08,New Brunswick,Participation rate,64.0
2007-08,New Brunswick,Employment rate,59.0
2007-08,Quebec,Population,6312.2
2007-08,Quebec,Labour force,4134.6
2007-08,Quebec,Employment,3837.8
2007-08,Quebec,Full-time employment,3108.9
2007-08,Quebec,Part-time employment,728.9
2007-08,Quebec,Unemployment,296.8
2007-08,Quebec,Unemployment rate,7.2
2007-08,Quebec,Participation rate,65.5
2007-08,Quebec,Employment rate,60.8
2007-08,Ontario,Population,10343.2
2007-08,Ontario,Labour force,7005.0
2007-08,Ontario,Employment,6565.1
2007-08,Ontario,Full-time employment,5370.9
2007-08,Ontario,Part-time employment,1194.1
2007-08,Ontario,Unemployment,439.9
2007-08,Ontario,Unemployment rate,6.3
2007-08,Ontario,Participation rate,67.7
2007-08,Ontario,Employment rate,63.5
2007-08,Manitoba,Population,900.3
2007-08,Manitoba,Labour force,621.6
2007-08,Manitoba,Employment,594.0
2007-08,Manitoba,Full-time employment,479.5
2007-08,Manitoba,Part-time employment,114.5
2007-08,Manitoba,Unemployment,27.6
2007-08,Manitoba,Unemployment rate,4.4
2007-08,Manitoba,Participation rate,69.0
2007-08,Manitoba,Employment rate,66.0
2007-08,Saskatchewan,Population,761.2
2007-08,Saskatchewan,Labour force,530.1
2007-08,Saskatchewan,Employment,504.6
2007-08,Saskatchewan,Full-time employment,414.4
2007-08,Saskatchewan,Part-time employment,90.1
2007-08,Saskatchewan,Unemployment,25.6
2007-08,Saskatchewan,Unemployment rate,4.8
2007-08,Saskatchewan,Participation rate,69.6
2007-08,Saskatchewan,Employment rate,66.3
2007-08,Alberta,Population,2788.5
2007-08,Alberta,Labour force,2083.2
2007-08,Alberta,Employment,2011.7
2007-08,Alberta,Full-time employment,1701.8
2007-08,Alberta,Part-time employment,309.9
2007-08,Alberta,Unemployment,71.5
2007-08,Alberta,Unemployment rate,3.4
2007-08,Alberta,Participation rate,74.7
2007-08,Alberta,Employment rate,72.1
2007-08,British Columbia,Population,3501.3
2007-08,British Columbia,Labour force,2307.8
2007-08,British Columbia,Employment,2213.0
2007-08,British Columbia,Full-time employment,1765.4
2007-08,British Columbia,Part-time employment,447.6
2007-08,British Columbia,Unemployment,94.8
2007-08,British Columbia,Unemployment rate,4.1
2007-08,British Columbia,Participation rate,65.9
2007-08,British Columbia,Employment rate,63.2
2007-09,Canada,Population,26547.0
2007-09,Canada,Labour force,17915.2
2007-09,Canada,Employment,16836.2
2007-09,Canada,Full-time employment,13736.9
2007-09,Canada,Part-time employment,3099.3
2007-09,Canada,Unemployment,1079.0
2007-09,Canada,Unemployment rate,6.0
2007-09,Canada,Participation rate,67.5
2007-09,Canada,Employment rate,63.4
2007-09,Newfoundland and Labrador,Population,425.6
2007-09,Newfoundland and Labrador,Labour force,253.6
2007-09,Newfoundland and Labrador,Employment,220.5
2007-09,Newfoundland and Labrador,Full-time employment,189.5
2007-09,Newfoundland and Labrador,Part-time employment,31.0
2007-09,Newfoundland and Labrador,Unemployment,33.1
2007-09,Newfoundland and Labrador,Unemployment rate,13.1
2007-09,Newfoundland and Labrador,Participation rate,59.6
2007-09,Newfoundland and Labrador,Employment rate,51.8
2007-09,Prince Edward Island,Population,112.5
2007-09,Prince Edward Island,Labour force,75.8
2007-09,Prince Edward Island,Employment,68.1
2007-09,Prince Edward Island,Full-time employment,57.2
2007-09,Prince Edward Island,Part-time employment,10.9
2007-09,Prince Edward Island,Unemployment,7.7
2007-09,Prince Edward Island,Unemployment rate,10.2
2007-09,Prince Edward Island,Participation rate,67.4
2007-09,Prince Edward Island,Employment rate,60.5
2007-09,Nova Scotia,Population,765.5
2007-09,Nova Scotia,Labour force,485.0
2007-09,Nova Scotia,Employment,445.9
2007-09,Nova Scotia,Full-time employment,362.0
2007-09,Nova Scotia,Part-time employment,83.9
2007-09,Nova Scotia,Unemployment,39.2
2007-09,Nova Scotia,Unemployment rate,8.1
2007-09,Nova Scotia,Participation rate,63.4
2007-09,Nova Scotia,Employment rate,58.2
2007-09,New Brunswick,Population,608.2
2007-09,New Brunswick,Labour force,393.6
2007-09,New Brunswick,Employment,360.2
2007-09,New Brunswick,Full-time employment,301.8
2007-09,New Brunswick,Part-time employment,58.3
2007-09,New Brunswick,Unemployment,33.4
2007-09,New Brunswick,Unemployment rate,8.5
2007-09,New Brunswick,Participation rate,64.7
2007-09,New Brunswick,Employment rate,59.2
2007-09,Quebec,Population,6318.9
2007-09,Quebec,Labour force,4141.8
2007-09,Quebec,Employment,3845.1
2007-09,Quebec,Full-time employment,3106.4
2007-09,Quebec,Part-time employment,738.7
2007-09,Quebec,Unemployment,296.7
2007-09,Quebec,Unemployment rate,7.2
2007-09,Quebec,Participation rate,65.5
2007-09,Quebec,Employment rate,60.9
2007-09,Ontario,Population,10353.1
2007-09,Ontario,Labour force,6998.9
2007-09,Ontario,Employment,6562.0
2007-09,Ontario,Full-time employment,5371.4
2007-09,Ontario,Part-time employment,1190.6
2007-09,Ontario,Unemployment,436.9
2007-09,Ontario,Unemployment rate,6.2
2007-09,Ontario,Participation rate,67.6
2007-09,Ontario,Employment rate,63.4
2007-09,Manitoba,Population,901.0
2007-09,Manitoba,Labour force,622.6
2007-09,Manitoba,Employment,596.5
2007-09,Manitoba,Full-time employment,484.8
2007-09,Manitoba,Part-time employment,111.7
2007-09,Manitoba,Unemployment,26.1
2007-09,Manitoba,Unemployment rate,4.2
2007-09,Manitoba,Participation rate,69.1
2007-09,Manitoba,Employment rate,66.2
2007-09,Saskatchewan,Population,762.4
2007-09,Saskatchewan,Labour force,529.2
2007-09,Saskatchewan,Employment,509.4
2007-09,Saskatchewan,Full-time employment,415.9
2007-09,Saskatchewan,Part-time employment,93.4
2007-09,Saskatchewan,Unemployment,19.8
2007-09,Saskatchewan,Unemployment rate,3.7
2007-09,Saskatchewan,Participation rate,69.4
2007-09,Saskatchewan,Employment rate,66.8
2007-09,Alberta,Population,2793.6
2007-09,Alberta,Labour force,2086.8
2007-09,Alberta,Employment,2010.4
2007-09,Alberta,Full-time employment,1687.4
2007-09,Alberta,Part-time employment,323.1
2007-09,Alberta,Unemployment,76.4
2007-09,Alberta,Unemployment rate,3.7
2007-09,Alberta,Participation rate,74.7
2007-09,Alberta,Employment rate,72.0
2007-09,British Columbia,Population,3506.2
2007-09,British Columbia,Labour force,2327.8
2007-09,British Columbia,Employment,2218.1
2007-09,British Columbia,Full-time employment,1760.5
2007-09,British Columbia,Part-time employment,457.6
2007-09,British Columbia,Unemployment,109.7
2007-09,British Columbia,Unemployment rate,4.7
2007-09,British Columbia,Participation rate,66.4
2007-09,British Columbia,Employment rate,63.3
2007-10,Canada,Population,26576.0
2007-10,Canada,Labour force,17967.3
2007-10,Canada,Employment,16883.7
2007-10,Canada,Full-time employment,13749.1
2007-10,Canada,Part-time employment,3134.6
2007-10,Canada,Unemployment,1083.7
2007-10,Canada,Unemployment rate,6.0
2007-10,Canada,Participation rate,67.6
2007-10,Canada,Employment rate,63.5
2007-10,Newfoundland and Labrador,Population,426.0
2007-10,Newfoundland and Labrador,Labour force,253.6
2007-10,Newfoundland and Labrador,Employment,218.8
2007-10,Newfoundland and Labrador,Full-time employment,187.5
2007-10,Newfoundland and Labrador,Part-time employment,31.2
2007-10,Newfoundland and Labrador,Unemployment,34.8
2007-10,Newfoundland and Labrador,Unemployment rate,13.7
2007-10,Newfoundland and Labrador,Participation rate,59.5
2007-10,Newfoundland and Labrador,Employment rate,51.4
2007-10,Prince Edward Island,Population,112.6
2007-10,Prince Edward Island,Labour force,76.3
2007-10,Prince Edward Island,Employment,69.3
2007-10,Prince Edward Island,Full-time employment,57.9
2007-10,Prince Edward Island,Part-time employment,11.4
2007-10,Prince Edward Island,Unemployment,7.0
2007-10,Prince Edward Island,Unemployment rate,9.2
2007-10,Prince Edward Island,Participation rate,67.8
2007-10,Prince Edward Island,Employment rate,61.5
2007-10,Nova Scotia,Population,765.7
2007-10,Nova Scotia,Labour force,488.0
2007-10,Nova Scotia,Employment,450.5
2007-10,Nova Scotia,Full-time employment,364.1
2007-10,Nova Scotia,Part-time employment,86.4
2007-10,Nova Scotia,Unemployment,37.5
2007-10,Nova Scotia,Unemployment rate,7.7
2007-10,Nova Scotia,Participation rate,63.7
2007-10,Nova Scotia,Employment rate,58.8
2007-10,New Brunswick,Population,608.4
2007-10,New Brunswick,Labour force,390.0
2007-10,New Brunswick,Employment,359.1
2007-10,New Brunswick,Full-time employment,300.6
2007-10,New Brunswick,Part-time employment,58.5
2007-10,New Brunswick,Unemployment,30.8
2007-10,New Brunswick,Unemployment rate,7.9
2007-10,New Brunswick,Participation rate,64.1
2007-10,New Brunswick,Employment rate,59.0
2007-10,Quebec,Population,6325.8
2007-10,Quebec,Labour force,4163.1
2007-10,Quebec,Employment,3854.9
2007-10,Quebec,Full-time employment,3121.5
2007-10,Quebec,Part-time employment,733.4
2007-10,Quebec,Unemployment,308.1
2007-10,Quebec,Unemployment rate,7.4
2007-10,Quebec,Participation rate,65.8
2007-10,Quebec,Employment rate,60.9
2007-10,Ontario,Population,10363.0
2007-10,Ontario,Labour force,7024.3
2007-10,Ontario,Employment,6588.9
2007-10,Ontario,Full-time employment,5365.5
2007-10,Ontario,Part-time employment,1223.5
2007-10,Ontario,Unemployment,435.3
2007-10,Ontario,Unemployment rate,6.2
2007-10,Ontario,Participation rate,67.8
2007-10,Ontario,Employment rate,63.6
2007-10,Manitoba,Population,901.6
2007-10,Manitoba,Labour force,624.7
2007-10,Manitoba,Employment,598.1
2007-10,Manitoba,Full-time employment,484.5
2007-10,Manitoba,Part-time employment,113.6
2007-10,Manitoba,Unemployment,26.6
2007-10,Manitoba,Unemployment rate,4.3
2007-10,Manitoba,Participation rate,69.3
2007-10,Manitoba,Employment rate,66.3
2007-10,Saskatchewan,Population,763.4
2007-10,Saskatchewan,Labour force,532.8
2007-10,Saskatchewan,Employment,509.8
2007-10,Saskatchewan,Full-time employment,417.3
2007-10,Saskatchewan,Part-time employment,92.6
2007-10,Saskatchewan,Unemployment,23.0
2007-10,Saskatchewan,Unemployment rate,4.3
2007-10,Saskatchewan,Participation rate,69.8
2007-10,Saskatchewan,Employment rate,66.8
2007-10,Alberta,Population,2798.9
2007-10,Alberta,Labour force,2082.6
2007-10,Alberta,Employment,2007.0
2007-10,Alberta,Full-time employment,1687.8
2007-10,Alberta,Part-time employment,319.2
2007-10,Alberta,Unemployment,75.6
2007-10,Alberta,Unemployment rate,3.6
2007-10,Alberta,Participation rate,74.4
2007-10,Alberta,Employment rate,71.7
2007-10,British Columbia,Population,3510.5
2007-10,British Columbia,Labour force,2332.0
2007-10,British Columbia,Employment,2227.1
2007-10,British Columbia,Full-time employment,1762.3
2007-10,British Columbia,Part-time employment,464.9
2007-10,British Columbia,Unemployment,104.9
2007-10,British Columbia,Unemployment rate,4.5
2007-10,British Columbia,Participation rate,66.4
2007-10,British Columbia,Employment rate,63.4
2007-11,Canada,Population,26603.7
2007-11,Canada,Labour force,18009.2
2007-11,Canada,Employment,16904.8
2007-11,Canada,Full-time employment,13764.6
2007-11,Canada,Part-time employment,3140.2
2007-11,Canada,Unemployment,1104.3
2007-11,Canada,Unemployment rate,6.1
2007-11,Canada,Participation rate,67.7
2007-11,Canada,Employment rate,63.5
2007-11,Newfoundland and Labrador,Population,426.4
2007-11,Newfoundland and Labrador,Labour force,252.1
2007-11,Newfoundland and Labrador,Employment,220.1
2007-11,Newfoundland and Labrador,Full-time employment,188.6
2007-11,Newfoundland and Labrador,Part-time employment,31.5
2007-11,Newfoundland and Labrador,Unemployment,32.0
2007-11,Newfoundland and Labrador,Unemployment rate,12.7
2007-11,Newfoundland and Labrador,Participation rate,59.1
2007-11,Newfoundland and Labrador,Employment rate,51.6
2007-11,Prince Edward Island,Population,112.7
2007-11,Prince Edward Island,Labour force,76.7
2007-11,Prince Edward Island,Employment,68.1
2007-11,Prince Edward Island,Full-time employment,56.6
2007-11,Prince Edward Island,Part-time employment,11.4
2007-11,Prince Edward Island,Unemployment,8.7
2007-11,Prince Edward Island,Unemployment rate,11.3
2007-11,Prince Edward Island,Participation rate,68.1
2007-11,Prince Edward Island,Employment rate,60.4
2007-11,Nova Scotia,Population,766.0
2007-11,Nova Scotia,Labour force,488.8
2007-11,Nova Scotia,Employment,447.9
2007-11,Nova Scotia,Full-time employment,361.8
2007-11,Nova Scotia,Part-time employment,86.1
2007-11,Nova Scotia,Unemployment,40.9
2007-11,Nova Scotia,Unemployment rate,8.4
2007-11,Nova Scotia,Participation rate,63.8
2007-11,Nova Scotia,Employment rate,58.5
2007-11,New Brunswick,Population,608.7
2007-11,New Brunswick,Labour force,392.9
2007-11,New Brunswick,Employment,362.6
2007-11,New Brunswick,Full-time employment,304.2
2007-11,New Brunswick,Part-time employment,58.3
2007-11,New Brunswick,Unemployment,30.4
2007-11,New Brunswick,Unemployment rate,7.7
2007-11,New Brunswick,Participation rate,64.5
2007-11,New Brunswick,Employment rate,59.6
2007-11,Quebec,Population,6332.3
2007-11,Quebec,Labour force,4180.9
2007-11,Quebec,Employment,3875.9
2007-11,Quebec,Full-time employment,3110.9
2007-11,Quebec,Part-time employment,765.1
2007-11,Quebec,Unemployment,305.0
2007-11,Quebec,Unemployment rate,7.3
2007-11,Quebec,Participation rate,66.0
2007-11,Quebec,Employment rate,61.2
2007-11,Ontario,Population,10372.6
2007-11,Ontario,Labour force,7024.0
2007-11,Ontario,Employment,6569.8
2007-11,Ontario,Full-time employment,5354.7
2007-11,Ontario,Part-time employment,1215.1
2007-11,Ontario,Unemployment,454.2
2007-11,Ontario,Unemployment rate,6.5
2007-11,Ontario,Participation rate,67.7
2007-11,Ontario,Employment rate,63.3
2007-11,Manitoba,Population,902.2
2007-11,Manitoba,Labour force,628.8
2007-11,Manitoba,Employment,600.3
2007-11,Manitoba,Full-time employment,486.7
2007-11,Manitoba,Part-time employment,113.6
2007-11,Manitoba,Unemployment,28.5
2007-11,Manitoba,Unemployment rate,4.5
2007-11,Manitoba,Participation rate,69.7
2007-11,Manitoba,Employment rate,66.5
2007-11,Saskatchewan,Population,764.3
2007-11,Saskatchewan,Labour force,536.4
2007-11,Saskatchewan,Employment,512.8
2007-11,Saskatchewan,Full-time employment,415.5
2007-11,Saskatchewan,Part-time employment,97.3
2007-11,Saskatchewan,Unemployment,23.6
2007-11,Saskatchewan,Unemployment rate,4.4
2007-11,Saskatchewan,Participation rate,70.2
2007-11,Saskatchewan,Employment rate,67.1
2007-11,Alberta,Population,2804.0
2007-11,Alberta,Labour force,2091.7
2007-11,Alberta,Employment,2009.3
2007-11,Alberta,Full-time employment,1696.8
2007-11,Alberta,Part-time employment,312.5
2007-11,Alberta,Unemployment,82.3
2007-11,Alberta,Unemployment rate,3.9
2007-11,Alberta,Participation rate,74.6
2007-11,Alberta,Employment rate,71.7
2007-11,British Columbia,Population,3514.4
2007-11,British Columbia,Labour force,2336.9
2007-11,British Columbia,Employment,2238.0
2007-11,British Columbia,Full-time employment,1788.6
2007-11,British Columbia,Part-time employment,449.4
2007-11,British Columbia,Unemployment,98.9
2007-11,British Columbia,Unemployment rate,4.2
2007-11,British Columbia,Participation rate,66.5
2007-11,British Columbia,Employment rate,63.7
2007-12,Canada,Population,26629.2
2007-12,Canada,Labour force,18017.0
2007-12,Canada,Employment,16907.1
2007-12,Canada,Full-time employment,13775.0
2007-12,Canada,Part-time employment,3132.1
2007-12,Canada,Unemployment,1110.0
2007-12,Canada,Unemployment rate,6.2
2007-12,Canada,Participation rate,67.7
2007-12,Canada,Employment rate,63.5
2007-12,Newfoundland and Labrador,Population,426.7
2007-12,Newfoundland and Labrador,Labour force,254.0
2007-12,Newfoundland and Labrador,Employment,221.3
2007-12,Newfoundland and Labrador,Full-time employment,188.9
2007-12,Newfoundland and Labrador,Part-time employment,32.4
2007-12,Newfoundland and Labrador,Unemployment,32.7
2007-12,Newfoundland and Labrador,Unemployment rate,12.9
2007-12,Newfoundland and Labrador,Participation rate,59.5
2007-12,Newfoundland and Labrador,Employment rate,51.9
2007-12,Prince Edward Island,Population,112.7
2007-12,Prince Edward Island,Labour force,76.5
2007-12,Prince Edward Island,Employment,68.3
2007-12,Prince Edward Island,Full-time employment,57.3
2007-12,Prince Edward Island,Part-time employment,11.0
2007-12,Prince Edward Island,Unemployment,8.2
2007-12,Prince Edward Island,Unemployment rate,10.7
2007-12,Prince Edward Island,Participation rate,67.9
2007-12,Prince Edward Island,Employment rate,60.6
2007-12,Nova Scotia,Population,766.3
2007-12,Nova Scotia,Labour force,488.3
2007-12,Nova Scotia,Employment,449.9
2007-12,Nova Scotia,Full-time employment,364.7
2007-12,Nova Scotia,Part-time employment,85.1
2007-12,Nova Scotia,Unemployment,38.4
2007-12,Nova Scotia,Unemployment rate,7.9
2007-12,Nova Scotia,Participation rate,63.7
2007-12,Nova Scotia,Employment rate,58.7
2007-12,New Brunswick,Population,609.0
2007-12,New Brunswick,Labour force,393.2
2007-12,New Brunswick,Employment,361.3
2007-12,New Brunswick,Full-time employment,305.2
2007-12,New Brunswick,Part-time employment,56.1
2007-12,New Brunswick,Unemployment,31.9
2007-12,New Brunswick,Unemployment rate,8.1
2007-12,New Brunswick,Participation rate,64.6
2007-12,New Brunswick,Employment rate,59.3
2007-12,Quebec,Population,6338.5
2007-12,Quebec,Labour force,4174.9
2007-12,Quebec,Employment,3868.9
2007-12,Quebec,Full-time employment,3116.5
2007-12,Quebec,Part-time employment,752.4
2007-12,Quebec,Unemployment,306.1
2007-12,Quebec,Unemployment rate,7.3
2007-12,Quebec,Participation rate,65.9
2007-12,Quebec,Employment rate,61.0
2007-12,Ontario,Population,10381.5
2007-12,Ontario,Labour force,7031.7
2007-12,Ontario,Employment,6559.9
2007-12,Ontario,Full-time employment,5364.3
2007-12,Ontario,Part-time employment,1195.6
2007-12,Ontario,Unemployment,471.8
2007-12,Ontario,Unemployment rate,6.7
2007-12,Ontario,Participation rate,67.7
2007-12,Ontario,Employment rate,63.2
2007-12,Manitoba,Population,902.9
2007-12,Manitoba,Labour force,625.8
2007-12,Manitoba,Employment,598.1
2007-12,Manitoba,Full-time employment,486.4
2007-12,Manitoba,Part-time employment,111.7
2007-12,Manitoba,Unemployment,27.7
2007-12,Manitoba,Unemployment rate,4.4
2007-12,Manitoba,Participation rate,69.3
2007-12,Manitoba,Employment rate,66.2
2007-12,Saskatchewan,Population,765.4
2007-12,Saskatchewan,Labour force,533.8
2007-12,Saskatchewan,Employment,512.2
2007-12,Saskatchewan,Full-time employment,417.7
2007-12,Saskatchewan,Part-time employment,94.5
2007-12,Saskatchewan,Unemployment,21.6
2007-12,Saskatchewan,Unemployment rate,4.0
2007-12,Saskatchewan,Participation rate,69.7
2007-12,Saskatchewan,Employment rate,66.9
2007-12,Alberta,Population,2808.7
2007-12,Alberta,Labour force,2103.6
2007-12,Alberta,Employment,2030.0
2007-12,Alberta,Full-time employment,1711.6
2007-12,Alberta,Part-time employment,318.3
2007-12,Alberta,Unemployment,73.6
2007-12,Alberta,Unemployment rate,3.5
2007-12,Alberta,Participation rate,74.9
2007-12,Alberta,Employment rate,72.3
2007-12,British Columbia,Population,3517.7
2007-12,British Columbia,Labour force,2335.3
2007-12,British Columbia,Employment,2237.3
2007-12,British Columbia,Full-time employment,1762.3
2007-12,British Columbia,Part-time employment,475.0
2007-12,British Columbia,Unemployment,98.0
2007-12,British Columbia,Unemployment rate,4.2
2007-12,British Columbia,Participation rate,66.4
2007-12,British Columbia,Employment rate,63.6
2008-01,Canada,Population,26659.0
2008-01,Canada,Labour force,18039.4
2008-01,Canada,Employment,16932.2
2008-01,Canada,Full-time employment,13829.0
2008-01,Canada,Part-time employment,3103.2
2008-01,Canada,Unemployment,1107.2
2008-01,Canada,Unemployment rate,6.1
2008-01,Canada,Participation rate,67.7
2008-01,Canada,Employment rate,63.5
2008-01,Newfoundland and Labrador,Population,426.9
2008-01,Newfoundland and Labrador,Labour force,255.6
2008-01,Newfoundland and Labrador,Employment,223.6
2008-01,Newfoundland and Labrador,Full-time employment,190.3
2008-01,Newfoundland and Labrador,Part-time employment,33.3
2008-01,Newfoundland and Labrador,Unemployment,32.0
2008-01,Newfoundland and Labrador,Unemployment rate,12.5
2008-01,Newfoundland and Labrador,Participation rate,59.9
2008-01,Newfoundland and Labrador,Employment rate,52.4
2008-01,Prince Edward Island,Population,112.7
2008-01,Prince Edward Island,Labour force,77.7
2008-01,Prince Edward Island,Employment,68.8
2008-01,Prince Edward Island,Full-time employment,57.3
2008-01,Prince Edward Island,Part-time employment,11.5
2008-01,Prince Edward Island,Unemployment,8.9
2008-01,Prince Edward Island,Unemployment rate,11.5
2008-01,Prince Edward Island,Participation rate,68.9
2008-01,Prince Edward Island,Employment rate,61.0
2008-01,Nova Scotia,Population,766.5
2008-01,Nova Scotia,Labour force,487.3
2008-01,Nova Scotia,Employment,450.7
2008-01,Nova Scotia,Full-time employment,366.2
2008-01,Nova Scotia,Part-time employment,84.5
2008-01,Nova Scotia,Unemployment,36.6
2008-01,Nova Scotia,Unemployment rate,7.5
2008-01,Nova Scotia,Participation rate,63.6
2008-01,Nova Scotia,Employment rate,58.8
2008-01,New Brunswick,Population,609.3
2008-01,New Brunswick,Labour force,395.8
2008-01,New Brunswick,Employment,362.1
2008-01,New Brunswick,Full-time employment,308.3
2008-01,New Brunswick,Part-time employment,53.8
2008-01,New Brunswick,Unemployment,33.7
2008-01,New Brunswick,Unemployment rate,8.5
2008-01,New Brunswick,Participation rate,65.0
2008-01,New Brunswick,Employment rate,59.4
2008-01,Quebec,Population,6346.1
2008-01,Quebec,Labour force,4173.7
2008-01,Quebec,Employment,3874.9
2008-01,Quebec,Full-time employment,3143.8
2008-01,Quebec,Part-time employment,731.1
2008-01,Quebec,Unemployment,298.7
2008-01,Quebec,Unemployment rate,7.2
2008-01,Quebec,Participation rate,65.8
2008-01,Quebec,Employment rate,61.1
2008-01,Ontario,Population,10391.6
2008-01,Ontario,Labour force,7040.0
2008-01,Ontario,Employment,6574.4
2008-01,Ontario,Full-time employment,5367.6
2008-01,Ontario,Part-time employment,1206.9
2008-01,Ontario,Unemployment,465.6
2008-01,Ontario,Unemployment rate,6.6
2008-01,Ontario,Participation rate,67.7
2008-01,Ontario,Employment rate,63.3
2008-01,Manitoba,Population,903.6
2008-01,Manitoba,Labour force,625.3
2008-01,Manitoba,Employment,600.0
2008-01,Manitoba,Full-time employment,488.3
2008-01,Manitoba,Part-time employment,111.7
2008-01,Manitoba,Unemployment,25.4
2008-01,Manitoba,Unemployment rate,4.1
2008-01,Manitoba,Participation rate,69.2
2008-01,Manitoba,Employment rate,66.4
2008-01,Saskatchewan,Population,766.6
2008-01,Saskatchewan,Labour force,534.6
2008-01,Saskatchewan,Employment,511.5
2008-01,Saskatchewan,Full-time employment,417.6
2008-01,Saskatchewan,Part-time employment,93.8
2008-01,Saskatchewan,Unemployment,23.1
2008-01,Saskatchewan,Unemployment rate,4.3
2008-01,Saskatchewan,Participation rate,69.7
2008-01,Saskatchewan,Employment rate,66.7
2008-01,Alberta,Population,2814.8
2008-01,Alberta,Labour force,2106.5
2008-01,Alberta,Employment,2025.8
2008-01,Alberta,Full-time employment,1708.4
2008-01,Alberta,Part-time employment,317.4
2008-01,Alberta,Unemployment,80.7
2008-01,Alberta,Unemployment rate,3.8
2008-01,Alberta,Participation rate,74.8
2008-01,Alberta,Employment rate,72.0
2008-01,British Columbia,Population,3521.0
2008-01,British Columbia,Labour force,2342.9
2008-01,British Columbia,Employment,2240.3
2008-01,British Columbia,Full-time employment,1781.2
2008-01,British Columbia,Part-time employment,459.2
2008-01,British Columbia,Unemployment,102.5
2008-01,British Columbia,Unemployment rate,4.4
2008-01,British Columbia,Participation rate,66.5
2008-01,British Columbia,Employment rate,63.6
2008-02,Canada,Population,26683.2
2008-02,Canada,Labour force,18073.5
2008-02,Canada,Employment,16967.5
2008-02,Canada,Full-time employment,13844.8
2008-02,Canada,Part-time employment,3122.7
2008-02,Canada,Unemployment,1106.0
2008-02,Canada,Unemployment rate,6.1
2008-02,Canada,Participation rate,67.7
2008-02,Canada,Employment rate,63.6
2008-02,Newfoundland and Labrador,Population,427.0
2008-02,Newfoundland and Labrador,Labour force,255.7
2008-02,Newfoundland and Labrador,Employment,220.9
2008-02,Newfoundland and Labrador,Full-time employment,187.3
2008-02,Newfoundland and Labrador,Part-time employment,33.6
2008-02,Newfoundland and Labrador,Unemployment,34.7
2008-02,Newfoundland and Labrador,Unemployment rate,13.6
2008-02,Newfoundland and Labrador,Participation rate,59.9
2008-02,Newfoundland and Labrador,Employment rate,51.7
2008-02,Prince Edward Island,Population,112.8
2008-02,Prince Edward Island,Labour force,76.9
2008-02,Prince Edward Island,Employment,68.8
2008-02,Prince Edward Island,Full-time employment,58.2
2008-02,Prince Edward Island,Part-time employment,10.6
2008-02,Prince Edward Island,Unemployment,8.0
2008-02,Prince Edward Island,Unemployment rate,10.4
2008-02,Prince Edward Island,Participation rate,68.2
2008-02,Prince Edward Island,Employment rate,61.0
2008-02,Nova Scotia,Population,766.8
2008-02,Nova Scotia,Labour force,487.0
2008-02,Nova Scotia,Employment,447.6
2008-02,Nova Scotia,Full-time employment,364.5
2008-02,Nova Scotia,Part-time employment,83.1
2008-02,Nova Scotia,Unemployment,39.4
2008-02,Nova Scotia,Unemployment rate,8.1
2008-02,Nova Scotia,Participation rate,63.5
2008-02,Nova Scotia,Employment rate,58.4
2008-02,New Brunswick,Population,609.4
2008-02,New Brunswick,Labour force,394.6
2008-02,New Brunswick,Employment,359.9
2008-02,New Brunswick,Full-time employment,305.0
2008-02,New Brunswick,Part-time employment,55.0
2008-02,New Brunswick,Unemployment,34.7
2008-02,New Brunswick,Unemployment rate,8.8
2008-02,New Brunswick,Participation rate,64.8
2008-02,New Brunswick,Employment rate,59.1
2008-02,Quebec,Population,6351.3
2008-02,Quebec,Labour force,4185.2
2008-02,Quebec,Employment,3887.0
2008-02,Quebec,Full-time employment,3143.8
2008-02,Quebec,Part-time employment,743.2
2008-02,Quebec,Unemployment,298.2
2008-02,Quebec,Unemployment rate,7.1
2008-02,Quebec,Participation rate,65.9
2008-02,Quebec,Employment rate,61.2
2008-02,Ontario,Population,10399.6
2008-02,Ontario,Labour force,7060.0
2008-02,Ontario,Employment,6609.9
2008-02,Ontario,Full-time employment,5390.9
2008-02,Ontario,Part-time employment,1219.0
2008-02,Ontario,Unemployment,450.2
2008-02,Ontario,Unemployment rate,6.4
2008-02,Ontario,Participation rate,67.9
2008-02,Ontario,Employment rate,63.6
2008-02,Manitoba,Population,904.0
2008-02,Manitoba,Labour force,626.2
2008-02,Manitoba,Employment,599.7
2008-02,Manitoba,Full-time employment,487.6
2008-02,Manitoba,Part-time employment,112.1
2008-02,Manitoba,Unemployment,26.6
2008-02,Manitoba,Unemployment rate,4.2
2008-02,Manitoba,Participation rate,69.3
2008-02,Manitoba,Employment rate,66.3
2008-02,Saskatchewan,Population,767.5
2008-02,Saskatchewan,Labour force,538.6
2008-02,Saskatchewan,Employment,514.7
2008-02,Saskatchewan,Full-time employment,422.7
2008-02,Saskatchewan,Part-time employment,92.0
2008-02,Saskatchewan,Unemployment,24.0
2008-02,Saskatchewan,Unemployment rate,4.5
2008-02,Saskatchewan,Participation rate,70.2
2008-02,Saskatchewan,Employment rate,67.1
2008-02,Alberta,Population,2820.1
2008-02,Alberta,Labour force,2106.1
2008-02,Alberta,Employment,2023.4
2008-02,Alberta,Full-time employment,1703.0
2008-02,Alberta,Part-time employment,320.5
2008-02,Alberta,Unemployment,82.7
2008-02,Alberta,Unemployment rate,3.9
2008-02,Alberta,Participation rate,74.7
