date,geography,indicator,value
1981-05,Prince Edward Island,Part-time employment,3.6
1981-05,Prince Edward Island,Unemployment,2.5
1981-05,Prince Edward Island,Unemployment rate,16.4
1981-05,Prince Edward Island,Participation rate,64.7
1981-05,Prince Edward Island,Employment rate,54.0
1981-05,Nova Scotia,Population,160.7
1981-05,Nova Scotia,Labour force,102.0
1981-05,Nova Scotia,Employment,84.5
1981-05,Nova Scotia,Full-time employment,60.3
1981-05,Nova Scotia,Part-time employment,24.2
1981-05,Nova Scotia,Unemployment,17.5
1981-05,Nova Scotia,Unemployment rate,17.2
1981-05,Nova Scotia,Participation rate,63.5
1981-05,Nova Scotia,Employment rate,52.6
1981-05,New Brunswick,Population,137.4
1981-05,New Brunswick,Labour force,81.2
1981-05,New Brunswick,Employment,67.0
1981-05,New Brunswick,Full-time employment,48.4
1981-05,New Brunswick,Part-time employment,18.6
1981-05,New Brunswick,Unemployment,14.2
1981-05,New Brunswick,Unemployment rate,17.5
1981-05,New Brunswick,Participation rate,59.1
1981-05,New Brunswick,Employment rate,48.8
1981-05,Quebec,Population,1287.5
1981-05,Quebec,Labour force,830.0
1981-05,Quebec,Employment,689.2
1981-05,Quebec,Full-time employment,539.3
1981-05,Quebec,Part-time employment,149.8
1981-05,Quebec,Unemployment,140.9
1981-05,Quebec,Unemployment rate,17.0
1981-05,Quebec,Participation rate,64.5
1981-05,Quebec,Employment rate,53.5
1981-05,Ontario,Population,1658.9
1981-05,Ontario,Labour force,1205.2
1981-05,Ontario,Employment,1069.6
1981-05,Ontario,Full-time employment,759.9
1981-05,Ontario,Part-time employment,309.7
1981-05,Ontario,Unemployment,135.6
1981-05,Ontario,Unemployment rate,11.3
1981-05,Ontario,Participation rate,72.7
1981-05,Ontario,Employment rate,64.5
1981-05,Manitoba,Population,186.0
1981-05,Manitoba,Labour force,134.8
1981-05,Manitoba,Employment,123.2
1981-05,Manitoba,Full-time employment,90.1
1981-05,Manitoba,Part-time employment,33.1
1981-05,Manitoba,Unemployment,11.6
1981-05,Manitoba,Unemployment rate,8.6
1981-05,Manitoba,Participation rate,72.5
1981-05,Manitoba,Employment rate,66.2
1981-05,Saskatchewan,Population,179.6
1981-05,Saskatchewan,Labour force,126.1
1981-05,Saskatchewan,Employment,116.7
1981-05,Saskatchewan,Full-time employment,86.8
1981-05,Saskatchewan,Part-time employment,29.9
1981-05,Saskatchewan,Unemployment,9.4
1981-05,Saskatchewan,Unemployment rate,7.5
1981-05,Saskatchewan,Participation rate,70.2
1981-05,Saskatchewan,Employment rate,65.0
1981-05,Alberta,Population,487.3
1981-05,Alberta,Labour force,380.7
1981-05,Alberta,Employment,361.1
1981-05,Alberta,Full-time employment,295.2
1981-05,Alberta,Part-time employment,65.9
1981-05,Alberta,Unemployment,19.6
1981-05,Alberta,Unemployment rate,5.1
1981-05,Alberta,Participation rate,78.1
1981-05,Alberta,Employment rate,74.1
1981-05,British Columbia,Population,509.7
1981-05,British Columbia,Labour force,376.0
1981-05,British Columbia,Employment,335.5
1981-05,British Columbia,Full-time employment,241.1
1981-05,British Columbia,Part-time employment,94.5
1981-05,British Columbia,Unemployment,40.5
1981-05,British Columbia,Unemployment rate,10.8
1981-05,British Columbia,Participation rate,73.8
1981-05,British Columbia,Employment rate,65.8
1981-06,Canada,Population,4744.6
1981-06,Canada,Labour force,3321.5
1981-06,Canada,Employment,2917.8
1981-06,Canada,Full-time employment,2206.1
1981-06,Canada,Part-time employment,711.7
1981-06,Canada,Unemployment,403.7
1981-06,Canada,Unemployment rate,12.2
1981-06,Canada,Participation rate,70.0
1981-06,Canada,Employment rate,61.5
1981-06,Newfoundland and Labrador,Population,116.3
1981-06,Newfoundland and Labrador,Labour force,61.9
1981-06,Newfoundland and Labrador,Employment,48.3
1981-06,Newfoundland and Labrador,Full-time employment,41.8
1981-06,Newfoundland and Labrador,Part-time employment,6.5
1981-06,Newfoundland and Labrador,Unemployment,13.6
1981-06,Newfoundland and Labrador,Unemployment rate,22.0
1981-06,Newfoundland and Labrador,Participation rate,53.2
1981-06,Newfoundland and Labrador,Employment rate,41.5
1981-06,Prince Edward Island,Population,23.5
1981-06,Prince Edward Island,Labour force,14.6
1981-06,Prince Edward Island,Employment,12.0
1981-06,Prince Edward Island,Full-time employment,8.5
1981-06,Prince Edward Island,Part-time employment,3.5
1981-06,Prince Edward Island,Unemployment,2.7
1981-06,Prince Edward Island,Unemployment rate,18.5
1981-06,Prince Edward Island,Participation rate,62.1
1981-06,Prince Edward Island,Employment rate,51.1
1981-06,Nova Scotia,Population,160.1
1981-06,Nova Scotia,Labour force,100.0
1981-06,Nova Scotia,Employment,82.6
1981-06,Nova Scotia,Full-time employment,61.1
1981-06,Nova Scotia,Part-time employment,21.5
1981-06,Nova Scotia,Unemployment,17.4
1981-06,Nova Scotia,Unemployment rate,17.4
1981-06,Nova Scotia,Participation rate,62.5
1981-06,Nova Scotia,Employment rate,51.6
1981-06,New Brunswick,Population,137.2
1981-06,New Brunswick,Labour force,81.1
1981-06,New Brunswick,Employment,66.2
1981-06,New Brunswick,Full-time employment,49.5
1981-06,New Brunswick,Part-time employment,16.8
1981-06,New Brunswick,Unemployment,14.9
1981-06,New Brunswick,Unemployment rate,18.4
1981-06,New Brunswick,Participation rate,59.1
1981-06,New Brunswick,Employment rate,48.3
1981-06,Quebec,Population,1285.8
1981-06,Quebec,Labour force,828.6
1981-06,Quebec,Employment,693.8
1981-06,Quebec,Full-time employment,540.4
1981-06,Quebec,Part-time employment,153.4
1981-06,Quebec,Unemployment,134.8
1981-06,Quebec,Unemployment rate,16.3
1981-06,Quebec,Participation rate,64.4
1981-06,Quebec,Employment rate,54.0
1981-06,Ontario,Population,1658.0
1981-06,Ontario,Labour force,1221.2
1981-06,Ontario,Employment,1081.4
1981-06,Ontario,Full-time employment,789.7
1981-06,Ontario,Part-time employment,291.8
1981-06,Ontario,Unemployment,139.8
1981-06,Ontario,Unemployment rate,11.4
1981-06,Ontario,Participation rate,73.7
1981-06,Ontario,Employment rate,65.2
1981-06,Manitoba,Population,185.8
1981-06,Manitoba,Labour force,133.5
1981-06,Manitoba,Employment,120.5
1981-06,Manitoba,Full-time employment,88.7
1981-06,Manitoba,Part-time employment,31.8
1981-06,Manitoba,Unemployment,13.0
1981-06,Manitoba,Unemployment rate,9.7
1981-06,Manitoba,Participation rate,71.9
1981-06,Manitoba,Employment rate,64.9
1981-06,Saskatchewan,Population,179.4
1981-06,Saskatchewan,Labour force,125.1
1981-06,Saskatchewan,Employment,114.8
1981-06,Saskatchewan,Full-time employment,85.4
1981-06,Saskatchewan,Part-time employment,29.4
1981-06,Saskatchewan,Unemployment,10.3
1981-06,Saskatchewan,Unemployment rate,8.2
1981-06,Saskatchewan,Participation rate,69.7
1981-06,Saskatchewan,Employment rate,64.0
1981-06,Alberta,Population,488.6
1981-06,Alberta,Labour force,379.3
1981-06,Alberta,Employment,359.9
1981-06,Alberta,Full-time employment,293.7
1981-06,Alberta,Part-time employment,66.2
1981-06,Alberta,Unemployment,19.5
1981-06,Alberta,Unemployment rate,5.1
1981-06,Alberta,Participation rate,77.6
1981-06,Alberta,Employment rate,73.7
1981-06,British Columbia,Population,509.9
1981-06,British Columbia,Labour force,376.2
1981-06,British Columbia,Employment,338.3
1981-06,British Columbia,Full-time employment,247.4
1981-06,British Columbia,Part-time employment,90.9
1981-06,British Columbia,Unemployment,37.8
1981-06,British Columbia,Unemployment rate,10.0
1981-06,British Columbia,Participation rate,73.8
1981-06,British Columbia,Employment rate,66.3
1981-07,Canada,Population,4749.4
1981-07,Canada,Labour force,3282.8
1981-07,Canada,Employment,2891.5
1981-07,Canada,Full-time employment,2219.8
1981-07,Canada,Part-time employment,671.8
1981-07,Canada,Unemployment,391.3
1981-07,Canada,Unemployment rate,11.9
1981-07,Canada,Participation rate,69.1
1981-07,Canada,Employment rate,60.9
1981-07,Newfoundland and Labrador,Population,116.2
1981-07,Newfoundland and Labrador,Labour force,60.6
1981-07,Newfoundland and Labrador,Employment,46.1
1981-07,Newfoundland and Labrador,Full-time employment,40.3
1981-07,Newfoundland and Labrador,Part-time employment,5.8
1981-07,Newfoundland and Labrador,Unemployment,14.5
1981-07,Newfoundland and Labrador,Unemployment rate,23.9
1981-07,Newfoundland and Labrador,Participation rate,52.2
1981-07,Newfoundland and Labrador,Employment rate,39.7
1981-07,Prince Edward Island,Population,23.4
1981-07,Prince Edward Island,Labour force,14.8
1981-07,Prince Edward Island,Employment,11.7
1981-07,Prince Edward Island,Full-time employment,8.5
1981-07,Prince Edward Island,Part-time employment,3.2
1981-07,Prince Edward Island,Unemployment,3.1
1981-07,Prince Edward Island,Unemployment rate,20.9
1981-07,Prince Edward Island,Participation rate,63.2
1981-07,Prince Edward Island,Employment rate,50.0
1981-07,Nova Scotia,Population,160.1
1981-07,Nova Scotia,Labour force,99.3
1981-07,Nova Scotia,Employment,84.4
1981-07,Nova Scotia,Full-time employment,60.4
1981-07,Nova Scotia,Part-time employment,24.0
1981-07,Nova Scotia,Unemployment,14.9
1981-07,Nova Scotia,Unemployment rate,15.0
1981-07,Nova Scotia,Participation rate,62.0
1981-07,Nova Scotia,Employment rate,52.7
1981-07,New Brunswick,Population,137.1
1981-07,New Brunswick,Labour force,80.2
1981-07,New Brunswick,Employment,65.9
1981-07,New Brunswick,Full-time employment,50.4
1981-07,New Brunswick,Part-time employment,15.4
1981-07,New Brunswick,Unemployment,14.3
1981-07,New Brunswick,Unemployment rate,17.8
1981-07,New Brunswick,Participation rate,58.5
1981-07,New Brunswick,Employment rate,48.1
1981-07,Quebec,Population,1285.1
1981-07,Quebec,Labour force,828.1
1981-07,Quebec,Employment,701.3
1981-07,Quebec,Full-time employment,561.7
1981-07,Quebec,Part-time employment,139.6
1981-07,Quebec,Unemployment,126.8
1981-07,Quebec,Unemployment rate,15.3
1981-07,Quebec,Participation rate,64.4
1981-07,Quebec,Employment rate,54.6
1981-07,Ontario,Population,1660.8
1981-07,Ontario,Labour force,1191.0
1981-07,Ontario,Employment,1054.5
1981-07,Ontario,Full-time employment,778.3
1981-07,Ontario,Part-time employment,276.3
1981-07,Ontario,Unemployment,136.5
1981-07,Ontario,Unemployment rate,11.5
1981-07,Ontario,Participation rate,71.7
1981-07,Ontario,Employment rate,63.5
1981-07,Manitoba,Population,185.8
1981-07,Manitoba,Labour force,136.4
1981-07,Manitoba,Employment,122.1
1981-07,Manitoba,Full-time employment,92.5
1981-07,Manitoba,Part-time employment,29.6
1981-07,Manitoba,Unemployment,14.2
1981-07,Manitoba,Unemployment rate,10.4
1981-07,Manitoba,Participation rate,73.4
1981-07,Manitoba,Employment rate,65.7
1981-07,Saskatchewan,Population,179.4
1981-07,Saskatchewan,Labour force,123.8
1981-07,Saskatchewan,Employment,114.8
1981-07,Saskatchewan,Full-time employment,83.8
1981-07,Saskatchewan,Part-time employment,30.9
1981-07,Saskatchewan,Unemployment,9.0
1981-07,Saskatchewan,Unemployment rate,7.3
1981-07,Saskatchewan,Participation rate,69.0
1981-07,Saskatchewan,Employment rate,64.0
1981-07,Alberta,Population,490.6
1981-07,Alberta,Labour force,375.2
1981-07,Alberta,Employment,355.0
1981-07,Alberta,Full-time employment,294.8
1981-07,Alberta,Part-time employment,60.2
1981-07,Alberta,Unemployment,20.2
1981-07,Alberta,Unemployment rate,5.4
1981-07,Alberta,Participation rate,76.5
1981-07,Alberta,Employment rate,72.4
1981-07,British Columbia,Population,510.8
1981-07,British Columbia,Labour force,373.5
1981-07,British Columbia,Employment,335.7
1981-07,British Columbia,Full-time employment,249.0
1981-07,British Columbia,Part-time employment,86.8
1981-07,British Columbia,Unemployment,37.8
1981-07,British Columbia,Unemployment rate,10.1
1981-07,British Columbia,Participation rate,73.1
1981-07,British Columbia,Employment rate,65.7
1981-08,Canada,Population,4745.4
1981-08,Canada,Labour force,3252.9
1981-08,Canada,Employment,2873.5
1981-08,Canada,Full-time employment,2183.7
1981-08,Canada,Part-time employment,689.8
1981-08,Canada,Unemployment,379.4
1981-08,Canada,Unemployment rate,11.7
1981-08,Canada,Participation rate,68.5
1981-08,Canada,Employment rate,60.6
1981-08,Newfoundland and Labrador,Population,116.1
1981-08,Newfoundland and Labrador,Labour force,59.1
1981-08,Newfoundland and Labrador,Employment,45.3
1981-08,Newfoundland and Labrador,Full-time employment,37.2
1981-08,Newfoundland and Labrador,Part-time employment,8.1
1981-08,Newfoundland and Labrador,Unemployment,13.8
1981-08,Newfoundland and Labrador,Unemployment rate,23.4
1981-08,Newfoundland and Labrador,Participation rate,50.9
1981-08,Newfoundland and Labrador,Employment rate,39.0
1981-08,Prince Edward Island,Population,23.3
1981-08,Prince Edward Island,Labour force,14.7
1981-08,Prince Edward Island,Employment,11.7
1981-08,Prince Edward Island,Full-time employment,8.0
1981-08,Prince Edward Island,Part-time employment,3.6
1981-08,Prince Edward Island,Unemployment,3.0
1981-08,Prince Edward Island,Unemployment rate,20.4
1981-08,Prince Edward Island,Participation rate,63.1
1981-08,Prince Edward Island,Employment rate,50.2
1981-08,Nova Scotia,Population,159.9
1981-08,Nova Scotia,Labour force,96.5
1981-08,Nova Scotia,Employment,83.2
1981-08,Nova Scotia,Full-time employment,60.2
1981-08,Nova Scotia,Part-time employment,23.1
1981-08,Nova Scotia,Unemployment,13.3
1981-08,Nova Scotia,Unemployment rate,13.8
1981-08,Nova Scotia,Participation rate,60.4
1981-08,Nova Scotia,Employment rate,52.0
1981-08,New Brunswick,Population,136.7
1981-08,New Brunswick,Labour force,80.5
1981-08,New Brunswick,Employment,66.7
1981-08,New Brunswick,Full-time employment,50.5
1981-08,New Brunswick,Part-time employment,16.2
1981-08,New Brunswick,Unemployment,13.8
1981-08,New Brunswick,Unemployment rate,17.1
1981-08,New Brunswick,Participation rate,58.9
1981-08,New Brunswick,Employment rate,48.8
1981-08,Quebec,Population,1282.3
1981-08,Quebec,Labour force,812.8
1981-08,Quebec,Employment,685.6
1981-08,Quebec,Full-time employment,548.2
1981-08,Quebec,Part-time employment,137.4
1981-08,Quebec,Unemployment,127.1
1981-08,Quebec,Unemployment rate,15.6
1981-08,Quebec,Participation rate,63.4
1981-08,Quebec,Employment rate,53.5
1981-08,Ontario,Population,1659.6
1981-08,Ontario,Labour force,1183.0
1981-08,Ontario,Employment,1055.2
1981-08,Ontario,Full-time employment,762.2
1981-08,Ontario,Part-time employment,293.0
1981-08,Ontario,Unemployment,127.9
1981-08,Ontario,Unemployment rate,10.8
1981-08,Ontario,Participation rate,71.3
1981-08,Ontario,Employment rate,63.6
1981-08,Manitoba,Population,185.6
1981-08,Manitoba,Labour force,135.6
1981-08,Manitoba,Employment,122.2
1981-08,Manitoba,Full-time employment,92.6
1981-08,Manitoba,Part-time employment,29.6
1981-08,Manitoba,Unemployment,13.5
1981-08,Manitoba,Unemployment rate,10.0
1981-08,Manitoba,Participation rate,73.1
1981-08,Manitoba,Employment rate,65.8
1981-08,Saskatchewan,Population,179.3
1981-08,Saskatchewan,Labour force,124.2
1981-08,Saskatchewan,Employment,113.7
1981-08,Saskatchewan,Full-time employment,86.0
1981-08,Saskatchewan,Part-time employment,27.8
1981-08,Saskatchewan,Unemployment,10.5
1981-08,Saskatchewan,Unemployment rate,8.5
1981-08,Saskatchewan,Participation rate,69.3
1981-08,Saskatchewan,Employment rate,63.4
1981-08,Alberta,Population,491.9
1981-08,Alberta,Labour force,378.3
1981-08,Alberta,Employment,357.6
1981-08,Alberta,Full-time employment,292.3
1981-08,Alberta,Part-time employment,65.4
1981-08,Alberta,Unemployment,20.7
1981-08,Alberta,Unemployment rate,5.5
1981-08,Alberta,Participation rate,76.9
1981-08,Alberta,Employment rate,72.7
1981-08,British Columbia,Population,510.6
1981-08,British Columbia,Labour force,368.0
1981-08,British Columbia,Employment,332.2
1981-08,British Columbia,Full-time employment,246.4
1981-08,British Columbia,Part-time employment,85.7
1981-08,British Columbia,Unemployment,35.9
1981-08,British Columbia,Unemployment rate,9.8
1981-08,British Columbia,Participation rate,72.1
1981-08,British Columbia,Employment rate,65.1
1981-09,Canada,Population,4739.4
1981-09,Canada,Labour force,3292.9
1981-09,Canada,Employment,2839.4
1981-09,Canada,Full-time employment,2108.1
1981-09,Canada,Part-time employment,731.3
1981-09,Canada,Unemployment,453.5
1981-09,Canada,Unemployment rate,13.8
1981-09,Canada,Participation rate,69.5
1981-09,Canada,Employment rate,59.9
1981-09,Newfoundland and Labrador,Population,115.7
1981-09,Newfoundland and Labrador,Labour force,62.3
1981-09,Newfoundland and Labrador,Employment,44.1
1981-09,Newfoundland and Labrador,Full-time employment,37.7
1981-09,Newfoundland and Labrador,Part-time employment,6.4
1981-09,Newfoundland and Labrador,Unemployment,18.2
1981-09,Newfoundland and Labrador,Unemployment rate,29.2
1981-09,Newfoundland and Labrador,Participation rate,53.8
1981-09,Newfoundland and Labrador,Employment rate,38.1
1981-09,Prince Edward Island,Population,23.2
1981-09,Prince Edward Island,Labour force,14.5
1981-09,Prince Edward Island,Employment,11.6
1981-09,Prince Edward Island,Full-time employment,7.8
1981-09,Prince Edward Island,Part-time employment,3.8
1981-09,Prince Edward Island,Unemployment,2.9
1981-09,Prince Edward Island,Unemployment rate,20.0
1981-09,Prince Edward Island,Participation rate,62.5
1981-09,Prince Edward Island,Employment rate,50.0
1981-09,Nova Scotia,Population,159.5
1981-09,Nova Scotia,Labour force,101.3
1981-09,Nova Scotia,Employment,84.4
1981-09,Nova Scotia,Full-time employment,59.3
1981-09,Nova Scotia,Part-time employment,25.1
1981-09,Nova Scotia,Unemployment,17.0
1981-09,Nova Scotia,Unemployment rate,16.8
1981-09,Nova Scotia,Participation rate,63.5
1981-09,Nova Scotia,Employment rate,52.9
1981-09,New Brunswick,Population,136.1
1981-09,New Brunswick,Labour force,80.9
1981-09,New Brunswick,Employment,64.3
1981-09,New Brunswick,Full-time employment,48.9
1981-09,New Brunswick,Part-time employment,15.5
1981-09,New Brunswick,Unemployment,16.5
1981-09,New Brunswick,Unemployment rate,20.4
1981-09,New Brunswick,Participation rate,59.4
1981-09,New Brunswick,Employment rate,47.2
1981-09,Quebec,Population,1278.9
1981-09,Quebec,Labour force,801.8
1981-09,Quebec,Employment,657.8
1981-09,Quebec,Full-time employment,511.4
1981-09,Quebec,Part-time employment,146.5
1981-09,Quebec,Unemployment,144.0
1981-09,Quebec,Unemployment rate,18.0
1981-09,Quebec,Participation rate,62.7
1981-09,Quebec,Employment rate,51.4
1981-09,Ontario,Population,1658.1
1981-09,Ontario,Labour force,1217.0
1981-09,Ontario,Employment,1062.8
1981-09,Ontario,Full-time employment,747.4
1981-09,Ontario,Part-time employment,315.3
1981-09,Ontario,Unemployment,154.3
1981-09,Ontario,Unemployment rate,12.7
1981-09,Ontario,Participation rate,73.4
1981-09,Ontario,Employment rate,64.1
1981-09,Manitoba,Population,185.3
1981-09,Manitoba,Labour force,134.9
1981-09,Manitoba,Employment,120.4
1981-09,Manitoba,Full-time employment,90.1
1981-09,Manitoba,Part-time employment,30.3
1981-09,Manitoba,Unemployment,14.5
1981-09,Manitoba,Unemployment rate,10.7
1981-09,Manitoba,Participation rate,72.8
1981-09,Manitoba,Employment rate,65.0
1981-09,Saskatchewan,Population,179.2
1981-09,Saskatchewan,Labour force,124.3
1981-09,Saskatchewan,Employment,114.2
1981-09,Saskatchewan,Full-time employment,84.8
1981-09,Saskatchewan,Part-time employment,29.4
1981-09,Saskatchewan,Unemployment,10.1
1981-09,Saskatchewan,Unemployment rate,8.1
1981-09,Saskatchewan,Participation rate,69.4
1981-09,Saskatchewan,Employment rate,63.7
1981-09,Alberta,Population,493.3
1981-09,Alberta,Labour force,381.8
1981-09,Alberta,Employment,357.3
1981-09,Alberta,Full-time employment,289.6
1981-09,Alberta,Part-time employment,67.7
1981-09,Alberta,Unemployment,24.5
1981-09,Alberta,Unemployment rate,6.4
1981-09,Alberta,Participation rate,77.4
1981-09,Alberta,Employment rate,72.4
1981-09,British Columbia,Population,510.2
1981-09,British Columbia,Labour force,374.1
1981-09,British Columbia,Employment,322.6
1981-09,British Columbia,Full-time employment,231.2
1981-09,British Columbia,Part-time employment,91.4
1981-09,British Columbia,Unemployment,51.6
1981-09,British Columbia,Unemployment rate,13.8
1981-09,British Columbia,Participation rate,73.3
1981-09,British Columbia,Employment rate,63.2
1981-10,Canada,Population,4734.7
1981-10,Canada,Labour force,3253.9
1981-10,Canada,Employment,2808.5
1981-10,Canada,Full-time employment,2087.1
1981-10,Canada,Part-time employment,721.4
1981-10,Canada,Unemployment,445.4
1981-10,Canada,Unemployment rate,13.7
1981-10,Canada,Participation rate,68.7
1981-10,Canada,Employment rate,59.3
1981-10,Newfoundland and Labrador,Population,115.5
1981-10,Newfoundland and Labrador,Labour force,60.2
1981-10,Newfoundland and Labrador,Employment,43.4
1981-10,Newfoundland and Labrador,Full-time employment,37.7
1981-10,Newfoundland and Labrador,Part-time employment,5.7
1981-10,Newfoundland and Labrador,Unemployment,16.9
1981-10,Newfoundland and Labrador,Unemployment rate,28.1
1981-10,Newfoundland and Labrador,Participation rate,52.1
1981-10,Newfoundland and Labrador,Employment rate,37.6
1981-10,Prince Edward Island,Population,23.1
1981-10,Prince Edward Island,Labour force,14.5
1981-10,Prince Edward Island,Employment,11.9
1981-10,Prince Edward Island,Full-time employment,8.3
1981-10,Prince Edward Island,Part-time employment,3.6
1981-10,Prince Edward Island,Unemployment,2.5
1981-10,Prince Edward Island,Unemployment rate,17.2
1981-10,Prince Edward Island,Participation rate,62.8
1981-10,Prince Edward Island,Employment rate,51.5
1981-10,Nova Scotia,Population,159.3
1981-10,Nova Scotia,Labour force,99.1
1981-10,Nova Scotia,Employment,83.1
1981-10,Nova Scotia,Full-time employment,57.7
1981-10,Nova Scotia,Part-time employment,25.4
1981-10,Nova Scotia,Unemployment,16.1
1981-10,Nova Scotia,Unemployment rate,16.2
1981-10,Nova Scotia,Participation rate,62.2
1981-10,Nova Scotia,Employment rate,52.2
1981-10,New Brunswick,Population,135.8
1981-10,New Brunswick,Labour force,79.1
1981-10,New Brunswick,Employment,63.0
1981-10,New Brunswick,Full-time employment,48.0
1981-10,New Brunswick,Part-time employment,15.0
1981-10,New Brunswick,Unemployment,16.1
1981-10,New Brunswick,Unemployment rate,20.4
1981-10,New Brunswick,Participation rate,58.2
1981-10,New Brunswick,Employment rate,46.4
1981-10,Quebec,Population,1276.0
1981-10,Quebec,Labour force,801.0
1981-10,Quebec,Employment,652.2
1981-10,Quebec,Full-time employment,501.7
1981-10,Quebec,Part-time employment,150.5
1981-10,Quebec,Unemployment,148.8
1981-10,Quebec,Unemployment rate,18.6
1981-10,Quebec,Participation rate,62.8
1981-10,Quebec,Employment rate,51.1
1981-10,Ontario,Population,1657.3
1981-10,Ontario,Labour force,1197.3
1981-10,Ontario,Employment,1054.3
1981-10,Ontario,Full-time employment,746.4
1981-10,Ontario,Part-time employment,307.9
1981-10,Ontario,Unemployment,143.0
1981-10,Ontario,Unemployment rate,11.9
1981-10,Ontario,Participation rate,72.2
1981-10,Ontario,Employment rate,63.6
1981-10,Manitoba,Population,185.1
1981-10,Manitoba,Labour force,133.5
1981-10,Manitoba,Employment,118.9
1981-10,Manitoba,Full-time employment,87.4
1981-10,Manitoba,Part-time employment,31.6
1981-10,Manitoba,Unemployment,14.6
1981-10,Manitoba,Unemployment rate,10.9
1981-10,Manitoba,Participation rate,72.1
1981-10,Manitoba,Employment rate,64.2
1981-10,Saskatchewan,Population,179.0
1981-10,Saskatchewan,Labour force,120.7
1981-10,Saskatchewan,Employment,110.2
1981-10,Saskatchewan,Full-time employment,82.3
1981-10,Saskatchewan,Part-time employment,28.0
1981-10,Saskatchewan,Unemployment,10.5
1981-10,Saskatchewan,Unemployment rate,8.7
1981-10,Saskatchewan,Participation rate,67.4
1981-10,Saskatchewan,Employment rate,61.6
1981-10,Alberta,Population,493.8
1981-10,Alberta,Labour force,379.3
1981-10,Alberta,Employment,351.4
1981-10,Alberta,Full-time employment,284.6
1981-10,Alberta,Part-time employment,66.9
1981-10,Alberta,Unemployment,27.9
1981-10,Alberta,Unemployment rate,7.4
1981-10,Alberta,Participation rate,76.8
1981-10,Alberta,Employment rate,71.2
1981-10,British Columbia,Population,509.8
1981-10,British Columbia,Labour force,369.0
1981-10,British Columbia,Employment,320.0
1981-10,British Columbia,Full-time employment,233.1
1981-10,British Columbia,Part-time employment,86.9
1981-10,British Columbia,Unemployment,49.0
1981-10,British Columbia,Unemployment rate,13.3
1981-10,British Columbia,Participation rate,72.4
1981-10,British Columbia,Employment rate,62.8
1981-11,Canada,Population,4729.6
1981-11,Canada,Labour force,3248.9
1981-11,Canada,Employment,2787.7
1981-11,Canada,Full-time employment,2063.3
1981-11,Canada,Part-time employment,724.4
1981-11,Canada,Unemployment,461.1
1981-11,Canada,Unemployment rate,14.2
1981-11,Canada,Participation rate,68.7
1981-11,Canada,Employment rate,58.9
1981-11,Newfoundland and Labrador,Population,115.2
1981-11,Newfoundland and Labrador,Labour force,59.4
1981-11,Newfoundland and Labrador,Employment,45.1
1981-11,Newfoundland and Labrador,Full-time employment,39.0
1981-11,Newfoundland and Labrador,Part-time employment,6.1
1981-11,Newfoundland and Labrador,Unemployment,14.3
1981-11,Newfoundland and Labrador,Unemployment rate,24.1
1981-11,Newfoundland and Labrador,Participation rate,51.6
1981-11,Newfoundland and Labrador,Employment rate,39.1
1981-11,Prince Edward Island,Population,23.0
1981-11,Prince Edward Island,Labour force,14.7
1981-11,Prince Edward Island,Employment,12.1
1981-11,Prince Edward Island,Full-time employment,8.2
1981-11,Prince Edward Island,Part-time employment,3.9
1981-11,Prince Edward Island,Unemployment,2.7
1981-11,Prince Edward Island,Unemployment rate,18.4
1981-11,Prince Edward Island,Participation rate,63.9
1981-11,Prince Edward Island,Employment rate,52.6
1981-11,Nova Scotia,Population,159.2
1981-11,Nova Scotia,Labour force,99.5
1981-11,Nova Scotia,Employment,82.4
1981-11,Nova Scotia,Full-time employment,58.6
1981-11,Nova Scotia,Part-time employment,23.8
1981-11,Nova Scotia,Unemployment,17.2
1981-11,Nova Scotia,Unemployment rate,17.3
1981-11,Nova Scotia,Participation rate,62.5
1981-11,Nova Scotia,Employment rate,51.8
1981-11,New Brunswick,Population,135.5
1981-11,New Brunswick,Labour force,79.1
1981-11,New Brunswick,Employment,63.1
1981-11,New Brunswick,Full-time employment,47.1
1981-11,New Brunswick,Part-time employment,16.1
1981-11,New Brunswick,Unemployment,16.0
1981-11,New Brunswick,Unemployment rate,20.2
1981-11,New Brunswick,Participation rate,58.4
1981-11,New Brunswick,Employment rate,46.6
1981-11,Quebec,Population,1273.2
1981-11,Quebec,Labour force,788.5
1981-11,Quebec,Employment,644.3
1981-11,Quebec,Full-time employment,493.9
1981-11,Quebec,Part-time employment,150.4
1981-11,Quebec,Unemployment,144.2
1981-11,Quebec,Unemployment rate,18.3
1981-11,Quebec,Participation rate,61.9
1981-11,Quebec,Employment rate,50.6
1981-11,Ontario,Population,1656.5
1981-11,Ontario,Labour force,1198.1
1981-11,Ontario,Employment,1040.3
1981-11,Ontario,Full-time employment,738.3
1981-11,Ontario,Part-time employment,302.0
1981-11,Ontario,Unemployment,157.8
1981-11,Ontario,Unemployment rate,13.2
1981-11,Ontario,Participation rate,72.3
1981-11,Ontario,Employment rate,62.8
1981-11,Manitoba,Population,185.0
1981-11,Manitoba,Labour force,133.3
1981-11,Manitoba,Employment,119.5
1981-11,Manitoba,Full-time employment,86.8
1981-11,Manitoba,Part-time employment,32.6
1981-11,Manitoba,Unemployment,13.8
1981-11,Manitoba,Unemployment rate,10.4
1981-11,Manitoba,Participation rate,72.1
1981-11,Manitoba,Employment rate,64.6
1981-11,Saskatchewan,Population,178.8
1981-11,Saskatchewan,Labour force,124.7
