date,geography,indicator,value
2013-08,Prince Edward Island,Average weekly earnings including overtime for all employees,759.24
2013-08,Nova Scotia,Average weekly earnings including overtime for all employees,802.17
2013-08,New Brunswick,Average weekly earnings including overtime for all employees,809.01
2013-08,Quebec,Average weekly earnings including overtime for all employees,831.75
2013-08,Ontario,Average weekly earnings including overtime for all employees,923.78
2013-08,Manitoba,Average weekly earnings including overtime for all employees,826.1
2013-08,Saskatchewan,Average weekly earnings including overtime for all employees,947.97
2013-08,Alberta,Average weekly earnings including overtime for all employees,1101.86
2013-08,British Columbia,Average weekly earnings including overtime for all employees,873.61
2013-08,Yukon,Average weekly earnings including overtime for all employees,983.5
2013-08,Northwest Territories,Average weekly earnings including overtime for all employees,1326.61
2013-08,Nunavut,Average weekly earnings including overtime for all employees,1200.32
2013-09,Canada,Average weekly earnings including overtime for all employees,912.92
2013-09,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,956.23
2013-09,Prince Edward Island,Average weekly earnings including overtime for all employees,759.38
2013-09,Nova Scotia,Average weekly earnings including overtime for all employees,799.49
2013-09,New Brunswick,Average weekly earnings including overtime for all employees,793.08
2013-09,Quebec,Average weekly earnings including overtime for all employees,836.59
2013-09,Ontario,Average weekly earnings including overtime for all employees,920.12
2013-09,Manitoba,Average weekly earnings including overtime for all employees,827.61
2013-09,Saskatchewan,Average weekly earnings including overtime for all employees,944.14
2013-09,Alberta,Average weekly earnings including overtime for all employees,1111.66
2013-09,British Columbia,Average weekly earnings including overtime for all employees,875.95
2013-09,Yukon,Average weekly earnings including overtime for all employees,1026.16
2013-09,Northwest Territories,Average weekly earnings including overtime for all employees,1359.87
2013-09,Nunavut,Average weekly earnings including overtime for all employees,1185.73
2013-10,Canada,Average weekly earnings including overtime for all employees,916.81
2013-10,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,963.39
2013-10,Prince Edward Island,Average weekly earnings including overtime for all employees,758.66
2013-10,Nova Scotia,Average weekly earnings including overtime for all employees,805.52
2013-10,New Brunswick,Average weekly earnings including overtime for all employees,802.83
2013-10,Quebec,Average weekly earnings including overtime for all employees,838.35
2013-10,Ontario,Average weekly earnings including overtime for all employees,925.1
2013-10,Manitoba,Average weekly earnings including overtime for all employees,829.83
2013-10,Saskatchewan,Average weekly earnings including overtime for all employees,947.2
2013-10,Alberta,Average weekly earnings including overtime for all employees,1118.22
2013-10,British Columbia,Average weekly earnings including overtime for all employees,877.29
2013-10,Yukon,Average weekly earnings including overtime for all employees,1022.48
2013-10,Northwest Territories,Average weekly earnings including overtime for all employees,1368.46
2013-10,Nunavut,Average weekly earnings including overtime for all employees,1155.14
2013-11,Canada,Average weekly earnings including overtime for all employees,922.93
2013-11,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,967.86
2013-11,Prince Edward Island,Average weekly earnings including overtime for all employees,754.86
2013-11,Nova Scotia,Average weekly earnings including overtime for all employees,810.16
2013-11,New Brunswick,Average weekly earnings including overtime for all employees,821.77
2013-11,Quebec,Average weekly earnings including overtime for all employees,837.1
2013-11,Ontario,Average weekly earnings including overtime for all employees,930.2
2013-11,Manitoba,Average weekly earnings including overtime for all employees,845.75
2013-11,Saskatchewan,Average weekly earnings including overtime for all employees,953.98
2013-11,Alberta,Average weekly earnings including overtime for all employees,1127.38
2013-11,British Columbia,Average weekly earnings including overtime for all employees,889.92
2013-11,Yukon,Average weekly earnings including overtime for all employees,1029.0
2013-11,Northwest Territories,Average weekly earnings including overtime for all employees,1375.18
2013-11,Nunavut,Average weekly earnings including overtime for all employees,1210.43
2013-12,Canada,Average weekly earnings including overtime for all employees,924.39
2013-12,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,970.84
2013-12,Prince Edward Island,Average weekly earnings including overtime for all employees,762.98
2013-12,Nova Scotia,Average weekly earnings including overtime for all employees,799.09
2013-12,New Brunswick,Average weekly earnings including overtime for all employees,813.2
2013-12,Quebec,Average weekly earnings including overtime for all employees,841.01
2013-12,Ontario,Average weekly earnings including overtime for all employees,926.59
2013-12,Manitoba,Average weekly earnings including overtime for all employees,856.26
2013-12,Saskatchewan,Average weekly earnings including overtime for all employees,957.28
2013-12,Alberta,Average weekly earnings including overtime for all employees,1137.19
2013-12,British Columbia,Average weekly earnings including overtime for all employees,886.34
2013-12,Yukon,Average weekly earnings including overtime for all employees,1034.73
2013-12,Northwest Territories,Average weekly earnings including overtime for all employees,1376.13
2013-12,Nunavut,Average weekly earnings including overtime for all employees,1248.4
2014-01,Canada,Average weekly earnings including overtime for all employees,923.33
2014-01,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,963.35
2014-01,Prince Edward Island,Average weekly earnings including overtime for all employees,769.95
2014-01,Nova Scotia,Average weekly earnings including overtime for all employees,807.47
2014-01,New Brunswick,Average weekly earnings including overtime for all employees,809.98
2014-01,Quebec,Average weekly earnings including overtime for all employees,839.82
2014-01,Ontario,Average weekly earnings including overtime for all employees,930.85
2014-01,Manitoba,Average weekly earnings including overtime for all employees,846.5
2014-01,Saskatchewan,Average weekly earnings including overtime for all employees,941.95
2014-01,Alberta,Average weekly earnings including overtime for all employees,1129.05
2014-01,British Columbia,Average weekly earnings including overtime for all employees,888.63
2014-01,Yukon,Average weekly earnings including overtime for all employees,1033.87
2014-01,Northwest Territories,Average weekly earnings including overtime for all employees,1324.55
2014-01,Nunavut,Average weekly earnings including overtime for all employees,1190.96
2014-02,Canada,Average weekly earnings including overtime for all employees,926.26
2014-02,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,971.89
2014-02,Prince Edward Island,Average weekly earnings including overtime for all employees,768.47
2014-02,Nova Scotia,Average weekly earnings including overtime for all employees,817.04
2014-02,New Brunswick,Average weekly earnings including overtime for all employees,820.92
2014-02,Quebec,Average weekly earnings including overtime for all employees,840.69
2014-02,Ontario,Average weekly earnings including overtime for all employees,932.75
2014-02,Manitoba,Average weekly earnings including overtime for all employees,856.06
2014-02,Saskatchewan,Average weekly earnings including overtime for all employees,965.3
2014-02,Alberta,Average weekly earnings including overtime for all employees,1130.72
2014-02,British Columbia,Average weekly earnings including overtime for all employees,889.62
2014-02,Yukon,Average weekly earnings including overtime for all employees,1027.12
2014-02,Northwest Territories,Average weekly earnings including overtime for all employees,1387.8
2014-02,Nunavut,Average weekly earnings including overtime for all employees,1220.75
2014-03,Canada,Average weekly earnings including overtime for all employees,926.85
2014-03,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,976.64
2014-03,Prince Edward Island,Average weekly earnings including overtime for all employees,760.11
2014-03,Nova Scotia,Average weekly earnings including overtime for all employees,808.62
2014-03,New Brunswick,Average weekly earnings including overtime for all employees,810.79
2014-03,Quebec,Average weekly earnings including overtime for all employees,842.24
2014-03,Ontario,Average weekly earnings including overtime for all employees,928.43
2014-03,Manitoba,Average weekly earnings including overtime for all employees,859.82
2014-03,Saskatchewan,Average weekly earnings including overtime for all employees,961.52
2014-03,Alberta,Average weekly earnings including overtime for all employees,1138.97
2014-03,British Columbia,Average weekly earnings including overtime for all employees,896.57
2014-03,Yukon,Average weekly earnings including overtime for all employees,1035.78
2014-03,Northwest Territories,Average weekly earnings including overtime for all employees,1413.91
2014-03,Nunavut,Average weekly earnings including overtime for all employees,1232.68
2014-04,Canada,Average weekly earnings including overtime for all employees,931.42
2014-04,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,985.1
2014-04,Prince Edward Island,Average weekly earnings including overtime for all employees,769.82
2014-04,Nova Scotia,Average weekly earnings including overtime for all employees,817.66
2014-04,New Brunswick,Average weekly earnings including overtime for all employees,828.38
2014-04,Quebec,Average weekly earnings including overtime for all employees,845.02
2014-04,Ontario,Average weekly earnings including overtime for all employees,932.89
2014-04,Manitoba,Average weekly earnings including overtime for all employees,865.71
2014-04,Saskatchewan,Average weekly earnings including overtime for all employees,975.37
2014-04,Alberta,Average weekly earnings including overtime for all employees,1141.53
2014-04,British Columbia,Average weekly earnings including overtime for all employees,897.58
2014-04,Yukon,Average weekly earnings including overtime for all employees,1045.47
2014-04,Northwest Territories,Average weekly earnings including overtime for all employees,1408.31
2014-04,Nunavut,Average weekly earnings including overtime for all employees,1209.25
2014-05,Canada,Average weekly earnings including overtime for all employees,935.94
2014-05,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,989.9
2014-05,Prince Edward Island,Average weekly earnings including overtime for all employees,758.94
2014-05,Nova Scotia,Average weekly earnings including overtime for all employees,825.59
2014-05,New Brunswick,Average weekly earnings including overtime for all employees,833.57
2014-05,Quebec,Average weekly earnings including overtime for all employees,850.9
2014-05,Ontario,Average weekly earnings including overtime for all employees,938.41
2014-05,Manitoba,Average weekly earnings including overtime for all employees,861.43
2014-05,Saskatchewan,Average weekly earnings including overtime for all employees,971.41
2014-05,Alberta,Average weekly earnings including overtime for all employees,1149.69
2014-05,British Columbia,Average weekly earnings including overtime for all employees,896.61
2014-05,Yukon,Average weekly earnings including overtime for all employees,1033.94
2014-05,Northwest Territories,Average weekly earnings including overtime for all employees,1407.41
2014-05,Nunavut,Average weekly earnings including overtime for all employees,1231.99
2014-06,Canada,Average weekly earnings including overtime for all employees,936.69
2014-06,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,996.05
2014-06,Prince Edward Island,Average weekly earnings including overtime for all employees,773.08
2014-06,Nova Scotia,Average weekly earnings including overtime for all employees,822.46
2014-06,New Brunswick,Average weekly earnings including overtime for all employees,836.25
2014-06,Quebec,Average weekly earnings including overtime for all employees,854.34
2014-06,Ontario,Average weekly earnings including overtime for all employees,938.52
2014-06,Manitoba,Average weekly earnings including overtime for all employees,865.85
2014-06,Saskatchewan,Average weekly earnings including overtime for all employees,981.04
2014-06,Alberta,Average weekly earnings including overtime for all employees,1149.19
2014-06,British Columbia,Average weekly earnings including overtime for all employees,888.99
2014-06,Yukon,Average weekly earnings including overtime for all employees,1030.31
2014-06,Northwest Territories,Average weekly earnings including overtime for all employees,1412.92
2014-06,Nunavut,Average weekly earnings including overtime for all employees,1239.5
2014-07,Canada,Average weekly earnings including overtime for all employees,942.9
2014-07,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,1002.0
2014-07,Prince Edward Island,Average weekly earnings including overtime for all employees,779.97
2014-07,Nova Scotia,Average weekly earnings including overtime for all employees,824.54
2014-07,New Brunswick,Average weekly earnings including overtime for all employees,846.98
2014-07,Quebec,Average weekly earnings including overtime for all employees,858.49
2014-07,Ontario,Average weekly earnings including overtime for all employees,946.82
2014-07,Manitoba,Average weekly earnings including overtime for all employees,867.9
2014-07,Saskatchewan,Average weekly earnings including overtime for all employees,988.91
2014-07,Alberta,Average weekly earnings including overtime for all employees,1154.13
2014-07,British Columbia,Average weekly earnings including overtime for all employees,896.98
2014-07,Yukon,Average weekly earnings including overtime for all employees,1043.59
2014-07,Northwest Territories,Average weekly earnings including overtime for all employees,1402.82
2014-07,Nunavut,Average weekly earnings including overtime for all employees,1263.06
2014-08,Canada,Average weekly earnings including overtime for all employees,939.59
2014-08,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,999.44
2014-08,Prince Edward Island,Average weekly earnings including overtime for all employees,783.54
2014-08,Nova Scotia,Average weekly earnings including overtime for all employees,821.34
2014-08,New Brunswick,Average weekly earnings including overtime for all employees,834.28
2014-08,Quebec,Average weekly earnings including overtime for all employees,855.23
2014-08,Ontario,Average weekly earnings including overtime for all employees,942.82
2014-08,Manitoba,Average weekly earnings including overtime for all employees,873.39
2014-08,Saskatchewan,Average weekly earnings including overtime for all employees,981.89
2014-08,Alberta,Average weekly earnings including overtime for all employees,1156.74
2014-08,British Columbia,Average weekly earnings including overtime for all employees,903.83
2014-08,Yukon,Average weekly earnings including overtime for all employees,1033.77
2014-08,Northwest Territories,Average weekly earnings including overtime for all employees,1438.58
2014-08,Nunavut,Average weekly earnings including overtime for all employees,1268.91
2014-09,Canada,Average weekly earnings including overtime for all employees,940.3
2014-09,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,1003.05
2014-09,Prince Edward Island,Average weekly earnings including overtime for all employees,771.48
2014-09,Nova Scotia,Average weekly earnings including overtime for all employees,815.84
2014-09,New Brunswick,Average weekly earnings including overtime for all employees,839.98
2014-09,Quebec,Average weekly earnings including overtime for all employees,847.18
2014-09,Ontario,Average weekly earnings including overtime for all employees,943.89
2014-09,Manitoba,Average weekly earnings including overtime for all employees,874.17
2014-09,Saskatchewan,Average weekly earnings including overtime for all employees,978.28
2014-09,Alberta,Average weekly earnings including overtime for all employees,1154.26
2014-09,British Columbia,Average weekly earnings including overtime for all employees,900.14
2014-09,Yukon,Average weekly earnings including overtime for all employees,1052.96
2014-09,Northwest Territories,Average weekly earnings including overtime for all employees,1413.95
2014-09,Nunavut,Average weekly earnings including overtime for all employees,1275.45
2014-10,Canada,Average weekly earnings including overtime for all employees,942.13
2014-10,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,1002.02
2014-10,Prince Edward Island,Average weekly earnings including overtime for all employees,782.57
2014-10,Nova Scotia,Average weekly earnings including overtime for all employees,828.22
2014-10,New Brunswick,Average weekly earnings including overtime for all employees,835.18
2014-10,Quebec,Average weekly earnings including overtime for all employees,852.07
2014-10,Ontario,Average weekly earnings including overtime for all employees,942.57
2014-10,Manitoba,Average weekly earnings including overtime for all employees,876.24
2014-10,Saskatchewan,Average weekly earnings including overtime for all employees,982.81
2014-10,Alberta,Average weekly earnings including overtime for all employees,1163.26
2014-10,British Columbia,Average weekly earnings including overtime for all employees,906.18
2014-10,Yukon,Average weekly earnings including overtime for all employees,1064.07
2014-10,Northwest Territories,Average weekly earnings including overtime for all employees,1424.53
2014-10,Nunavut,Average weekly earnings including overtime for all employees,1261.04
2014-11,Canada,Average weekly earnings including overtime for all employees,938.74
2014-11,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,1007.92
2014-11,Prince Edward Island,Average weekly earnings including overtime for all employees,781.78
2014-11,Nova Scotia,Average weekly earnings including overtime for all employees,818.75
2014-11,New Brunswick,Average weekly earnings including overtime for all employees,833.88
2014-11,Quebec,Average weekly earnings including overtime for all employees,851.35
2014-11,Ontario,Average weekly earnings including overtime for all employees,940.02
2014-11,Manitoba,Average weekly earnings including overtime for all employees,870.47
2014-11,Saskatchewan,Average weekly earnings including overtime for all employees,988.99
2014-11,Alberta,Average weekly earnings including overtime for all employees,1154.59
2014-11,British Columbia,Average weekly earnings including overtime for all employees,903.85
2014-11,Yukon,Average weekly earnings including overtime for all employees,1069.7
2014-11,Northwest Territories,Average weekly earnings including overtime for all employees,1389.91
2014-11,Nunavut,Average weekly earnings including overtime for all employees,1257.97
2014-12,Canada,Average weekly earnings including overtime for all employees,940.0
2014-12,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,1010.36
2014-12,Prince Edward Island,Average weekly earnings including overtime for all employees,786.65
2014-12,Nova Scotia,Average weekly earnings including overtime for all employees,827.14
2014-12,New Brunswick,Average weekly earnings including overtime for all employees,848.66
2014-12,Quebec,Average weekly earnings including overtime for all employees,857.45
2014-12,Ontario,Average weekly earnings including overtime for all employees,941.18
2014-12,Manitoba,Average weekly earnings including overtime for all employees,870.71
2014-12,Saskatchewan,Average weekly earnings including overtime for all employees,981.14
2014-12,Alberta,Average weekly earnings including overtime for all employees,1149.57
2014-12,British Columbia,Average weekly earnings including overtime for all employees,888.68
2014-12,Yukon,Average weekly earnings including overtime for all employees,1042.55
2014-12,Northwest Territories,Average weekly earnings including overtime for all employees,1405.19
2014-12,Nunavut,Average weekly earnings including overtime for all employees,1244.94
2015-01,Canada,Average weekly earnings including overtime for all employees,948.5
2015-01,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,1014.47
2015-01,Prince Edward Island,Average weekly earnings including overtime for all employees,792.25
2015-01,Nova Scotia,Average weekly earnings including overtime for all employees,836.28
2015-01,New Brunswick,Average weekly earnings including overtime for all employees,844.55
2015-01,Quebec,Average weekly earnings including overtime for all employees,854.24
2015-01,Ontario,Average weekly earnings including overtime for all employees,950.44
2015-01,Manitoba,Average weekly earnings including overtime for all employees,878.25
2015-01,Saskatchewan,Average weekly earnings including overtime for all employees,978.27
2015-01,Alberta,Average weekly earnings including overtime for all employees,1170.76
2015-01,British Columbia,Average weekly earnings including overtime for all employees,913.03
2015-01,Yukon,Average weekly earnings including overtime for all employees,1058.53
2015-01,Northwest Territories,Average weekly earnings including overtime for all employees,1435.28
2015-01,Nunavut,Average weekly earnings including overtime for all employees,1274.43
2015-02,Canada,Average weekly earnings including overtime for all employees,949.46
2015-02,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,1011.43
2015-02,Prince Edward Island,Average weekly earnings including overtime for all employees,789.81
2015-02,Nova Scotia,Average weekly earnings including overtime for all employees,825.99
2015-02,New Brunswick,Average weekly earnings including overtime for all employees,852.77
2015-02,Quebec,Average weekly earnings including overtime for all employees,860.75
2015-02,Ontario,Average weekly earnings including overtime for all employees,956.94
2015-02,Manitoba,Average weekly earnings including overtime for all employees,874.47
2015-02,Saskatchewan,Average weekly earnings including overtime for all employees,981.55
2015-02,Alberta,Average weekly earnings including overtime for all employees,1157.66
2015-02,British Columbia,Average weekly earnings including overtime for all employees,910.31
2015-02,Yukon,Average weekly earnings including overtime for all employees,1057.91
2015-02,Northwest Territories,Average weekly earnings including overtime for all employees,1398.57
2015-02,Nunavut,Average weekly earnings including overtime for all employees,1231.33
2015-03,Canada,Average weekly earnings including overtime for all employees,951.71
2015-03,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,1016.58
2015-03,Prince Edward Island,Average weekly earnings including overtime for all employees,784.86
2015-03,Nova Scotia,Average weekly earnings including overtime for all employees,821.28
2015-03,New Brunswick,Average weekly earnings including overtime for all employees,845.64
2015-03,Quebec,Average weekly earnings including overtime for all employees,866.37
2015-03,Ontario,Average weekly earnings including overtime for all employees,963.32
2015-03,Manitoba,Average weekly earnings including overtime for all employees,868.09
2015-03,Saskatchewan,Average weekly earnings including overtime for all employees,977.35
2015-03,Alberta,Average weekly earnings including overtime for all employees,1151.42
2015-03,British Columbia,Average weekly earnings including overtime for all employees,907.79
2015-03,Yukon,Average weekly earnings including overtime for all employees,1047.26
2015-03,Northwest Territories,Average weekly earnings including overtime for all employees,1421.12
2015-03,Nunavut,Average weekly earnings including overtime for all employees,1239.03
2015-04,Canada,Average weekly earnings including overtime for all employees,954.11
2015-04,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,1016.62
2015-04,Prince Edward Island,Average weekly earnings including overtime for all employees,805.28
2015-04,Nova Scotia,Average weekly earnings including overtime for all employees,836.09
2015-04,New Brunswick,Average weekly earnings including overtime for all employees,853.15
2015-04,Quebec,Average weekly earnings including overtime for all employees,878.01
2015-04,Ontario,Average weekly earnings including overtime for all employees,964.4
2015-04,Manitoba,Average weekly earnings including overtime for all employees,870.59
2015-04,Saskatchewan,Average weekly earnings including overtime for all employees,978.12
2015-04,Alberta,Average weekly earnings including overtime for all employees,1149.05
2015-04,British Columbia,Average weekly earnings including overtime for all employees,903.31
2015-04,Yukon,Average weekly earnings including overtime for all employees,1056.5
2015-04,Northwest Territories,Average weekly earnings including overtime for all employees,1434.87
2015-04,Nunavut,Average weekly earnings including overtime for all employees,1240.7
2015-05,Canada,Average weekly earnings including overtime for all employees,948.27
2015-05,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,1030.48
2015-05,Prince Edward Island,Average weekly earnings including overtime for all employees,806.85
2015-05,Nova Scotia,Average weekly earnings including overtime for all employees,830.69
2015-05,New Brunswick,Average weekly earnings including overtime for all employees,846.23
2015-05,Quebec,Average weekly earnings including overtime for all employees,861.57
2015-05,Ontario,Average weekly earnings including overtime for all employees,955.98
2015-05,Manitoba,Average weekly earnings including overtime for all employees,881.23
2015-05,Saskatchewan,Average weekly earnings including overtime for all employees,981.32
2015-05,Alberta,Average weekly earnings including overtime for all employees,1151.4
2015-05,British Columbia,Average weekly earnings including overtime for all employees,905.95
2015-05,Yukon,Average weekly earnings including overtime for all employees,1070.91
2015-05,Northwest Territories,Average weekly earnings including overtime for all employees,1439.79
2015-05,Nunavut,Average weekly earnings including overtime for all employees,1253.36
2015-06,Canada,Average weekly earnings including overtime for all employees,953.22
2015-06,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,1019.47
2015-06,Prince Edward Island,Average weekly earnings including overtime for all employees,808.48
2015-06,Nova Scotia,Average weekly earnings including overtime for all employees,839.5
2015-06,New Brunswick,Average weekly earnings including overtime for all employees,856.91
2015-06,Quebec,Average weekly earnings including overtime for all employees,873.46
2015-06,Ontario,Average weekly earnings including overtime for all employees,960.54
2015-06,Manitoba,Average weekly earnings including overtime for all employees,883.06
2015-06,Saskatchewan,Average weekly earnings including overtime for all employees,973.48
2015-06,Alberta,Average weekly earnings including overtime for all employees,1144.68
2015-06,British Columbia,Average weekly earnings including overtime for all employees,906.29
2015-06,Yukon,Average weekly earnings including overtime for all employees,1050.91
2015-06,Northwest Territories,Average weekly earnings including overtime for all employees,1418.01
2015-06,Nunavut,Average weekly earnings including overtime for all employees,1248.54
2015-07,Canada,Average weekly earnings including overtime for all employees,957.59
2015-07,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,1021.29
2015-07,Prince Edward Island,Average weekly earnings including overtime for all employees,799.95
2015-07,Nova Scotia,Average weekly earnings including overtime for all employees,836.54
2015-07,New Brunswick,Average weekly earnings including overtime for all employees,864.76
2015-07,Quebec,Average weekly earnings including overtime for all employees,874.24
2015-07,Ontario,Average weekly earnings including overtime for all employees,973.86
2015-07,Manitoba,Average weekly earnings including overtime for all employees,890.05
2015-07,Saskatchewan,Average weekly earnings including overtime for all employees,976.19
2015-07,Alberta,Average weekly earnings including overtime for all employees,1132.47
2015-07,British Columbia,Average weekly earnings including overtime for all employees,918.6
2015-07,Yukon,Average weekly earnings including overtime for all employees,1039.57
2015-07,Northwest Territories,Average weekly earnings including overtime for all employees,1437.38
2015-07,Nunavut,Average weekly earnings including overtime for all employees,1270.46
2015-08,Canada,Average weekly earnings including overtime for all employees,944.6
2015-08,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,1006.08
2015-08,Prince Edward Island,Average weekly earnings including overtime for all employees,791.49
2015-08,Nova Scotia,Average weekly earnings including overtime for all employees,830.21
2015-08,New Brunswick,Average weekly earnings including overtime for all employees,852.18
2015-08,Quebec,Average weekly earnings including overtime for all employees,863.64
2015-08,Ontario,Average weekly earnings including overtime for all employees,959.32
2015-08,Manitoba,Average weekly earnings including overtime for all employees,881.93
2015-08,Saskatchewan,Average weekly earnings including overtime for all employees,975.89
2015-08,Alberta,Average weekly earnings including overtime for all employees,1124.38
2015-08,British Columbia,Average weekly earnings including overtime for all employees,908.24
2015-08,Yukon,Average weekly earnings including overtime for all employees,1028.59
2015-08,Northwest Territories,Average weekly earnings including overtime for all employees,1401.44
2015-08,Nunavut,Average weekly earnings including overtime for all employees,1241.58
2015-09,Canada,Average weekly earnings including overtime for all employees,954.06
2015-09,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,1014.71
2015-09,Prince Edward Island,Average weekly earnings including overtime for all employees,804.06
2015-09,Nova Scotia,Average weekly earnings including overtime for all employees,837.26
2015-09,New Brunswick,Average weekly earnings including overtime for all employees,857.29
2015-09,Quebec,Average weekly earnings including overtime for all employees,874.56
2015-09,Ontario,Average weekly earnings including overtime for all employees,966.24
2015-09,Manitoba,Average weekly earnings including overtime for all employees,883.99
2015-09,Saskatchewan,Average weekly earnings including overtime for all employees,982.33
2015-09,Alberta,Average weekly earnings including overtime for all employees,1136.4
2015-09,British Columbia,Average weekly earnings including overtime for all employees,912.06
2015-09,Yukon,Average weekly earnings including overtime for all employees,1061.78
2015-09,Northwest Territories,Average weekly earnings including overtime for all employees,1420.19
2015-09,Nunavut,Average weekly earnings including overtime for all employees,1284.69
2015-10,Canada,Average weekly earnings including overtime for all employees,955.52
2015-10,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,1018.84
2015-10,Prince Edward Island,Average weekly earnings including overtime for all employees,814.68
2015-10,Nova Scotia,Average weekly earnings including overtime for all employees,843.68
2015-10,New Brunswick,Average weekly earnings including overtime for all employees,861.31
2015-10,Quebec,Average weekly earnings including overtime for all employees,875.15
2015-10,Ontario,Average weekly earnings including overtime for all employees,968.51
2015-10,Manitoba,Average weekly earnings including overtime for all employees,894.09
2015-10,Saskatchewan,Average weekly earnings including overtime for all employees,986.91
2015-10,Alberta,Average weekly earnings including overtime for all employees,1132.76
2015-10,British Columbia,Average weekly earnings including overtime for all employees,914.14
2015-10,Yukon,Average weekly earnings including overtime for all employees,1049.29
2015-10,Northwest Territories,Average weekly earnings including overtime for all employees,1430.23
2015-10,Nunavut,Average weekly earnings including overtime for all employees,1292.66
2015-11,Canada,Average weekly earnings including overtime for all employees,951.46
2015-11,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,1023.42
2015-11,Prince Edward Island,Average weekly earnings including overtime for all employees,802.66
2015-11,Nova Scotia,Average weekly earnings including overtime for all employees,834.77
2015-11,New Brunswick,Average weekly earnings including overtime for all employees,855.23
2015-11,Quebec,Average weekly earnings including overtime for all employees,868.2
2015-11,Ontario,Average weekly earnings including overtime for all employees,967.22
2015-11,Manitoba,Average weekly earnings including overtime for all employees,884.28
2015-11,Saskatchewan,Average weekly earnings including overtime for all employees,979.55
2015-11,Alberta,Average weekly earnings including overtime for all employees,1130.17
2015-11,British Columbia,Average weekly earnings including overtime for all employees,909.46
2015-11,Yukon,Average weekly earnings including overtime for all employees,1065.67
2015-11,Northwest Territories,Average weekly earnings including overtime for all employees,1438.47
2015-11,Nunavut,Average weekly earnings including overtime for all employees,1280.33
2015-12,Canada,Average weekly earnings including overtime for all employees,954.88
2015-12,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,1035.03
2015-12,Prince Edward Island,Average weekly earnings including overtime for all employees,801.87
2015-12,Nova Scotia,Average weekly earnings including overtime for all employees,843.61
2015-12,New Brunswick,Average weekly earnings including overtime for all employees,863.72
2015-12,Quebec,Average weekly earnings including overtime for all employees,857.98
2015-12,Ontario,Average weekly earnings including overtime for all employees,970.48
2015-12,Manitoba,Average weekly earnings including overtime for all employees,895.35
2015-12,Saskatchewan,Average weekly earnings including overtime for all employees,991.08
2015-12,Alberta,Average weekly earnings including overtime for all employees,1139.95
2015-12,British Columbia,Average weekly earnings including overtime for all employees,916.96
2015-12,Yukon,Average weekly earnings including overtime for all employees,1057.43
2015-12,Northwest Territories,Average weekly earnings including overtime for all employees,1437.46
2015-12,Nunavut,Average weekly earnings including overtime for all employees,1265.59
2016-01,Canada,Average weekly earnings including overtime for all employees,949.76
2016-01,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,1015.59
2016-01,Prince Edward Island,Average weekly earnings including overtime for all employees,803.29
2016-01,Nova Scotia,Average weekly earnings including overtime for all employees,839.78
2016-01,New Brunswick,Average weekly earnings including overtime for all employees,860.17
2016-01,Quebec,Average weekly earnings including overtime for all employees,879.23
2016-01,Ontario,Average weekly earnings including overtime for all employees,963.61
2016-01,Manitoba,Average weekly earnings including overtime for all employees,882.19
2016-01,Saskatchewan,Average weekly earnings including overtime for all employees,981.59
2016-01,Alberta,Average weekly earnings including overtime for all employees,1114.63
2016-01,British Columbia,Average weekly earnings including overtime for all employees,908.06
2016-01,Yukon,Average weekly earnings including overtime for all employees,1067.62
2016-01,Northwest Territories,Average weekly earnings including overtime for all employees,1418.65
2016-01,Nunavut,Average weekly earnings including overtime for all employees,1268.71
2016-02,Canada,Average weekly earnings including overtime for all employees,953.9
2016-02,Newfoundland and Labrador,Average weekly earnings including overtime for all employees,1003.57
2016-02,Prince Edward Island,Average weekly earnings including overtime for all employees,811.85
2016-02,Nova Scotia,Average weekly earnings including overtime for all employees,855.19
2016-02,New Brunswick,Average weekly earnings including overtime for all employees,867.47
