date,geography,indicator,value
1979-10,Alberta,Population,2128647
1979-10,British Columbia,Population,2691121
1979-10,Yukon,Population,23036
1979-10,Northwest Territories including Nunavut,Population,45940
1980-01,Canada,Population,24345365
1980-01,Newfoundland and Labrador,Population,570899
1980-01,Prince Edward Island,Population,123109
1980-01,Nova Scotia,Population,850915
1980-01,New Brunswick,Population,703538
1980-01,Quebec,Population,6480428
1980-01,Ontario,Population,8693157
1980-01,Manitoba,Population,1033557
1980-01,Saskatchewan,Population,963231
1980-01,Alberta,Population,2149996
1980-01,British Columbia,Population,2707690
1980-01,Yukon,Population,22834
1980-01,Northwest Territories including Nunavut,Population,46011
1980-04,Canada,Population,24418295
1980-04,Newfoundland and Labrador,Population,571554
1980-04,Prince Edward Island,Population,123275
1980-04,Nova Scotia,Population,851541
1980-04,New Brunswick,Population,704475
1980-04,Quebec,Population,6492192
1980-04,Ontario,Population,8715218
1980-04,Manitoba,Population,1033985
1980-04,Saskatchewan,Population,965215
1980-04,Alberta,Population,2168863
1980-04,British Columbia,Population,2722921
1980-04,Yukon,Population,22876
1980-04,Northwest Territories including Nunavut,Population,46180
1980-07,Canada,Population,24515667
1980-07,Newfoundland and Labrador,Population,572759
1980-07,Prince Edward Island,Population,123735
1980-07,Nova Scotia,Population,852659
1980-07,New Brunswick,Population,706219
1980-07,Quebec,Population,6505997
1980-07,Ontario,Population,8746013
1980-07,Manitoba,Population,1034435
1980-07,Saskatchewan,Population,967548
1980-07,Alberta,Population,2191029
1980-07,British Columbia,Population,2745861
1980-07,Yukon,Population,23019
1980-07,Northwest Territories including Nunavut,Population,46393
1980-10,Canada,Population,24603534
1980-10,Newfoundland and Labrador,Population,573582
1980-10,Prince Edward Island,Population,123445
1980-10,Nova Scotia,Population,853389
1980-10,New Brunswick,Population,705237
1980-10,Quebec,Population,6515323
1980-10,Ontario,Population,8757388
1980-10,Manitoba,Population,1034017
1980-10,Saskatchewan,Population,970183
1980-10,Alberta,Population,2227159
1980-10,British Columbia,Population,2773680
1980-10,Yukon,Population,23380
1980-10,Northwest Territories including Nunavut,Population,46751
1981-01,Canada,Population,24665355
1981-01,Newfoundland and Labrador,Population,573420
1981-01,Prince Edward Island,Population,123315
1981-01,Nova Scotia,Population,853673
1981-01,New Brunswick,Population,704763
1981-01,Quebec,Population,6523258
1981-01,Ontario,Population,8770591
1981-01,Manitoba,Population,1033968
1981-01,Saskatchewan,Population,971544
1981-01,Alberta,Population,2249907
1981-01,British Columbia,Population,2790754
1981-01,Yukon,Population,23311
1981-01,Northwest Territories including Nunavut,Population,46851
1981-04,Canada,Population,24732826
1981-04,Newfoundland and Labrador,Population,574199
1981-04,Prince Edward Island,Population,123285
1981-04,Nova Scotia,Population,854024
1981-04,New Brunswick,Population,705241
1981-04,Quebec,Population,6534508
1981-04,Ontario,Population,8787156
1981-04,Manitoba,Population,1034805
1981-04,Saskatchewan,Population,973372
1981-04,Alberta,Population,2270227
1981-04,British Columbia,Population,2805394
1981-04,Yukon,Population,23517
1981-04,Northwest Territories including Nunavut,Population,47098
1981-07,Canada,Population,24819915
1981-07,Newfoundland and Labrador,Population,575302
1981-07,Prince Edward Island,Population,123551
1981-07,Nova Scotia,Population,854871
1981-07,New Brunswick,Population,706438
1981-07,Quebec,Population,6547207
1981-07,Ontario,Population,8812286
1981-07,Manitoba,Population,1035545
1981-07,Saskatchewan,Population,975759
1981-07,Alberta,Population,2291104
1981-07,British Columbia,Population,2826558
1981-07,Yukon,Population,23880
1981-07,Northwest Territories including Nunavut,Population,47414
1981-10,Canada,Population,24920120
1981-10,Newfoundland and Labrador,Population,575276
1981-10,Prince Edward Island,Population,123496
1981-10,Nova Scotia,Population,857038
1981-10,New Brunswick,Population,706008
1981-10,Quebec,Population,6558545
1981-10,Ontario,Population,8846005
1981-10,Manitoba,Population,1037183
1981-10,Saskatchewan,Population,979469
1981-10,Alberta,Population,2319715
1981-10,British Columbia,Population,2845212
1981-10,Yukon,Population,24120
1981-10,Northwest Territories including Nunavut,Population,48053
1982-01,Canada,Population,24979229
1982-01,Newfoundland and Labrador,Population,573343
1982-01,Prince Edward Island,Population,123335
1982-01,Nova Scotia,Population,857469
1982-01,New Brunswick,Population,705608
1982-01,Quebec,Population,6565745
1982-01,Ontario,Population,8865774
1982-01,Manitoba,Population,1039300
1982-01,Saskatchewan,Population,981559
1982-01,Alberta,Population,2337458
1982-01,British Columbia,Population,2857268
1982-01,Yukon,Population,24302
1982-01,Northwest Territories including Nunavut,Population,48068
1982-04,Canada,Population,25042069
1982-04,Newfoundland and Labrador,Population,573292
1982-04,Prince Edward Island,Population,123225
1982-04,Nova Scotia,Population,857592
1982-04,New Brunswick,Population,706179
1982-04,Quebec,Population,6572316
1982-04,Ontario,Population,8892646
1982-04,Manitoba,Population,1042251
1982-04,Saskatchewan,Population,983744
1982-04,Alberta,Population,2352042
1982-04,British Columbia,Population,2865557
1982-04,Yukon,Population,24571
1982-04,Northwest Territories including Nunavut,Population,48654
1982-07,Canada,Population,25116942
1982-07,Newfoundland and Labrador,Population,573795
1982-07,Prince Edward Island,Population,123588
1982-07,Nova Scotia,Population,859038
1982-07,New Brunswick,Population,707457
1982-07,Quebec,Population,6580631
1982-07,Ontario,Population,8920288
1982-07,Manitoba,Population,1045224
1982-07,Saskatchewan,Population,986582
1982-07,Alberta,Population,2369827
1982-07,British Columbia,Population,2876513
1982-07,Yukon,Population,24668
1982-07,Northwest Territories including Nunavut,Population,49331
1982-10,Canada,Population,25193538
1982-10,Newfoundland and Labrador,Population,575898
1982-10,Prince Edward Island,Population,123919
1982-10,Nova Scotia,Population,862255
1982-10,New Brunswick,Population,709894
1982-10,Quebec,Population,6584666
1982-10,Ontario,Population,8957042
1982-10,Manitoba,Population,1049816
1982-10,Saskatchewan,Population,991621
1982-10,Alberta,Population,2378405
1982-10,British Columbia,Population,2885875
1982-10,Yukon,Population,24320
1982-10,Northwest Territories including Nunavut,Population,49827
1983-01,Canada,Population,25242830
1983-01,Newfoundland and Labrador,Population,576813
1983-01,Prince Edward Island,Population,124181
1983-01,Nova Scotia,Population,864117
1983-01,New Brunswick,Population,711021
1983-01,Quebec,Population,6588636
1983-01,Ontario,Population,8982933
1983-01,Manitoba,Population,1052538
1983-01,Saskatchewan,Population,993810
1983-01,Alberta,Population,2383354
1983-01,British Columbia,Population,2891441
1983-01,Yukon,Population,23838
1983-01,Northwest Territories including Nunavut,Population,50148
1983-04,Canada,Population,25300372
1983-04,Newfoundland and Labrador,Population,577523
1983-04,Prince Edward Island,Population,124479
1983-04,Nova Scotia,Population,865796
1983-04,New Brunswick,Population,712338
1983-04,Quebec,Population,6595846
1983-04,Ontario,Population,9010994
1983-04,Manitoba,Population,1055586
1983-04,Saskatchewan,Population,997100
1983-04,Alberta,Population,2388090
1983-04,British Columbia,Population,2898574
1983-04,Yukon,Population,23702
1983-04,Northwest Territories including Nunavut,Population,50344
1983-07,Canada,Population,25366451
1983-07,Newfoundland and Labrador,Population,579164
1983-07,Prince Edward Island,Population,125102
1983-07,Nova Scotia,Population,868289
1983-07,New Brunswick,Population,714842
1983-07,Quebec,Population,6602976
1983-07,Ontario,Population,9039564
1983-07,Manitoba,Population,1059752
1983-07,Saskatchewan,Population,1001249
1983-07,Alberta,Population,2393587
1983-07,British Columbia,Population,2907502
1983-07,Yukon,Population,23664
1983-07,Northwest Territories including Nunavut,Population,50760
1983-10,Canada,Population,25434150
1983-10,Newfoundland and Labrador,Population,579603
1983-10,Prince Edward Island,Population,125634
1983-10,Nova Scotia,Population,872143
1983-10,New Brunswick,Population,716531
1983-10,Quebec,Population,6608417
1983-10,Ontario,Population,9074145
1983-10,Manitoba,Population,1063952
1983-10,Saskatchewan,Population,1005175
1983-10,Alberta,Population,2394239
1983-10,British Columbia,Population,2919166
1983-10,Yukon,Population,23760
1983-10,Northwest Territories including Nunavut,Population,51385
1984-01,Canada,Population,25482358
1984-01,Newfoundland and Labrador,Population,579558
1984-01,Prince Edward Island,Population,125906
1984-01,Nova Scotia,Population,874076
1984-01,New Brunswick,Population,717434
1984-01,Quebec,Population,6613628
1984-01,Ontario,Population,9100590
1984-01,Manitoba,Population,1066222
1984-01,Saskatchewan,Population,1007484
1984-01,Alberta,Population,2394892
1984-01,British Columbia,Population,2927258
1984-01,Yukon,Population,23544
1984-01,Northwest Territories including Nunavut,Population,51766
1984-04,Canada,Population,25539861
1984-04,Newfoundland and Labrador,Population,579810
1984-04,Prince Edward Island,Population,126184
1984-04,Nova Scotia,Population,875922
1984-04,New Brunswick,Population,718627
1984-04,Quebec,Population,6621748
1984-04,Ontario,Population,9129833
1984-04,Manitoba,Population,1069201
1984-04,Saskatchewan,Population,1010840
1984-04,Alberta,Population,2396706
1984-04,British Columbia,Population,2935384
1984-04,Yukon,Population,23603
1984-04,Northwest Territories including Nunavut,Population,52003
1984-07,Canada,Population,25607053
1984-07,Newfoundland and Labrador,Population,580065
1984-07,Prince Edward Island,Population,126563
1984-07,Nova Scotia,Population,877471
1984-07,New Brunswick,Population,720488
1984-07,Quebec,Population,6631220
1984-07,Ontario,Population,9167484
1984-07,Manitoba,Population,1071810
1984-07,Saskatchewan,Population,1014615
1984-07,Alberta,Population,2393907
1984-07,British Columbia,Population,2947181
1984-07,Yukon,Population,23921
1984-07,Northwest Territories including Nunavut,Population,52328
1984-10,Canada,Population,25677668
1984-10,Newfoundland and Labrador,Population,579356
1984-10,Prince Edward Island,Population,126877
1984-10,Nova Scotia,Population,881323
1984-10,New Brunswick,Population,721509
1984-10,Quebec,Population,6640276
1984-10,Ontario,Population,9210346
1984-10,Manitoba,Population,1075088
1984-10,Saskatchewan,Population,1018785
1984-10,Alberta,Population,2390913
1984-10,British Columbia,Population,2956332
1984-10,Yukon,Population,24168
1984-10,Northwest Territories including Nunavut,Population,52695
1985-01,Canada,Population,25721170
1985-01,Newfoundland and Labrador,Population,579043
1985-01,Prince Edward Island,Population,127330
1985-01,Nova Scotia,Population,883012
1985-01,New Brunswick,Population,721932
1985-01,Quebec,Population,6645778
1985-01,Ontario,Population,9230294
1985-01,Manitoba,Population,1078327
1985-01,Saskatchewan,Population,1020040
1985-01,Alberta,Population,2395813
1985-01,British Columbia,Population,2962108
1985-01,Yukon,Population,24156
1985-01,Northwest Territories including Nunavut,Population,53337
1985-04,Canada,Population,25774717
1985-04,Newfoundland and Labrador,Population,579320
1985-04,Prince Edward Island,Population,127486
1985-04,Nova Scotia,Population,884525
1985-04,New Brunswick,Population,722406
1985-04,Quebec,Population,6654729
1985-04,Ontario,Population,9256175
1985-04,Manitoba,Population,1081013
1985-04,Saskatchewan,Population,1021914
1985-04,Alberta,Population,2401499
1985-04,British Columbia,Population,2967584
1985-04,Yukon,Population,24245
1985-04,Northwest Territories including Nunavut,Population,53821
1985-07,Canada,Population,25842116
1985-07,Newfoundland and Labrador,Population,579275
1985-07,Prince Edward Island,Population,127619
1985-07,Nova Scotia,Population,885848
1985-07,New Brunswick,Population,723287
1985-07,Quebec,Population,6665802
1985-07,Ontario,Population,9294657
1985-07,Manitoba,Population,1082495
1985-07,Saskatchewan,Population,1024928
1985-07,Alberta,Population,2404490
1985-07,British Columbia,Population,2975131
1985-07,Yukon,Population,24375
1985-07,Northwest Territories including Nunavut,Population,54209
1985-10,Canada,Population,25914797
1985-10,Newfoundland and Labrador,Population,577784
1985-10,Prince Edward Island,Population,127864
1985-10,Nova Scotia,Population,887408
1985-10,New Brunswick,Population,723955
1985-10,Quebec,Population,6676959
1985-10,Ontario,Population,9338435
1985-10,Manitoba,Population,1085016
1985-10,Saskatchewan,Population,1027418
1985-10,Alberta,Population,2407001
1985-10,British Columbia,Population,2984237
1985-10,Yukon,Population,24458
1985-10,Northwest Territories including Nunavut,Population,54262
1986-01,Canada,Population,25962414
1986-01,Newfoundland and Labrador,Population,577248
1986-01,Prince Edward Island,Population,128256
1986-01,Nova Scotia,Population,887435
1986-01,New Brunswick,Population,724277
1986-01,Quebec,Population,6684699
1986-01,Ontario,Population,9362036
1986-01,Manitoba,Population,1087851
1986-01,Saskatchewan,Population,1027137
1986-01,Alberta,Population,2415590
1986-01,British Columbia,Population,2988964
1986-01,Yukon,Population,24359
1986-01,Northwest Territories including Nunavut,Population,54562
1986-04,Canada,Population,26019615
1986-04,Newfoundland and Labrador,Population,577105
1986-04,Prince Edward Island,Population,128403
1986-04,Nova Scotia,Population,888157
1986-04,New Brunswick,Population,724432
1986-04,Quebec,Population,6693133
1986-04,Ontario,Population,9391784
1986-04,Manitoba,Population,1090433
1986-04,Saskatchewan,Population,1027812
1986-04,Alberta,Population,2424950
1986-04,British Columbia,Population,2994267
1986-04,Yukon,Population,24364
1986-04,Northwest Territories including Nunavut,Population,54775
1986-07,Canada,Population,26100278
1986-07,Newfoundland and Labrador,Population,576306
1986-07,Prince Edward Island,Population,128436
1986-07,Nova Scotia,Population,889087
1986-07,New Brunswick,Population,725019
1986-07,Quebec,Population,6708170
1986-07,Ontario,Population,9437359
1986-07,Manitoba,Population,1091552
1986-07,Saskatchewan,Population,1028717
1986-07,Alberta,Population,2432930
1986-07,British Columbia,Population,3003621
1986-07,Yukon,Population,24430
1986-07,Northwest Territories including Nunavut,Population,54651
1986-10,Canada,Population,26187639
1986-10,Newfoundland and Labrador,Population,575396
1986-10,Prince Edward Island,Population,128281
1986-10,Nova Scotia,Population,891078
1986-10,New Brunswick,Population,725304
1986-10,Quebec,Population,6727250
1986-10,Ontario,Population,9493289
1986-10,Manitoba,Population,1092636
1986-10,Saskatchewan,Population,1029554
1986-10,Alberta,Population,2429949
1986-10,British Columbia,Population,3015876
1986-10,Yukon,Population,24782
1986-10,Northwest Territories including Nunavut,Population,54244
1987-01,Canada,Population,26256140
1987-01,Newfoundland and Labrador,Population,575586
1987-01,Prince Edward Island,Population,128429
1987-01,Nova Scotia,Population,891424
1987-01,New Brunswick,Population,725368
1987-01,Quebec,Population,6745101
1987-01,Ontario,Population,9531478
1987-01,Manitoba,Population,1094659
1987-01,Saskatchewan,Population,1029639
1987-01,Alberta,Population,2432958
1987-01,British Columbia,Population,3021900
1987-01,Yukon,Population,25125
1987-01,Northwest Territories including Nunavut,Population,54473
1987-04,Canada,Population,26346370
1987-04,Newfoundland and Labrador,Population,575802
1987-04,Prince Edward Island,Population,128645
1987-04,Nova Scotia,Population,891908
1987-04,New Brunswick,Population,726566
1987-04,Quebec,Population,6765059
1987-04,Ontario,Population,9577947
1987-04,Manitoba,Population,1097076
1987-04,Saskatchewan,Population,1031336
1987-04,Alberta,Population,2439074
1987-04,British Columbia,Population,3032807
1987-04,Yukon,Population,25386
1987-04,Northwest Territories including Nunavut,Population,54764
1987-07,Canada,Population,26446601
1987-07,Newfoundland and Labrador,Population,575242
1987-07,Prince Edward Island,Population,128641
1987-07,Nova Scotia,Population,893606
1987-07,New Brunswick,Population,727768
1987-07,Quebec,Population,6781984
1987-07,Ontario,Population,9637945
1987-07,Manitoba,Population,1098373
1987-07,Saskatchewan,Population,1032799
1987-07,Alberta,Population,2440877
1987-07,British Columbia,Population,3048651
1987-07,Yukon,Population,25706
1987-07,Northwest Territories including Nunavut,Population,55009
1987-10,Canada,Population,26542370
1987-10,Newfoundland and Labrador,Population,574094
1987-10,Prince Edward Island,Population,128758
1987-10,Nova Scotia,Population,894585
1987-10,New Brunswick,Population,728100
1987-10,Quebec,Population,6796640
1987-10,Ontario,Population,9702789
1987-10,Manitoba,Population,1098195
1987-10,Saskatchewan,Population,1031995
1987-10,Alberta,Population,2437537
1987-10,British Columbia,Population,3068995
1987-10,Yukon,Population,25808
1987-10,Northwest Territories including Nunavut,Population,54874
1988-01,Canada,Population,26602328
1988-01,Newfoundland and Labrador,Population,574543
1988-01,Prince Edward Island,Population,129152
1988-01,Nova Scotia,Population,894600
1988-01,New Brunswick,Population,728401
1988-01,Quebec,Population,6805203
1988-01,Ontario,Population,9735171
1988-01,Manitoba,Population,1099782
1988-01,Saskatchewan,Population,1029527
1988-01,Alberta,Population,2443396
1988-01,British Columbia,Population,3081368
1988-01,Yukon,Population,25902
1988-01,Northwest Territories including Nunavut,Population,55283
1988-04,Canada,Population,26679165
1988-04,Newfoundland and Labrador,Population,574912
1988-04,Prince Edward Island,Population,129242
1988-04,Nova Scotia,Population,895638
1988-04,New Brunswick,Population,729079
1988-04,Quebec,Population,6818248
1988-04,Ontario,Population,9774964
1988-04,Manitoba,Population,1101404
1988-04,Saskatchewan,Population,1028590
1988-04,Alberta,Population,2450646
1988-04,British Columbia,Population,3094274
1988-04,Yukon,Population,26335
1988-04,Northwest Territories including Nunavut,Population,55833
1988-07,Canada,Population,26791747
1988-07,Newfoundland and Labrador,Population,574982
1988-07,Prince Edward Island,Population,129289
1988-07,Nova Scotia,Population,897216
1988-07,New Brunswick,Population,730349
1988-07,Quebec,Population,6837077
1988-07,Ontario,Population,9838620
1988-07,Manitoba,Population,1102152
1988-07,Saskatchewan,Population,1028225
1988-07,Alberta,Population,2456614
1988-07,British Columbia,Population,3114761
1988-07,Yukon,Population,26653
1988-07,Northwest Territories including Nunavut,Population,55809
1988-10,Canada,Population,26932655
1988-10,Newfoundland and Labrador,Population,574645
1988-10,Prince Edward Island,Population,129327
1988-10,Nova Scotia,Population,899462
1988-10,New Brunswick,Population,731671
1988-10,Quebec,Population,6864044
1988-10,Ontario,Population,9917210
1988-10,Manitoba,Population,1101074
1988-10,Saskatchewan,Population,1025453
1988-10,Alberta,Population,2465242
1988-10,British Columbia,Population,3141854
1988-10,Yukon,Population,26582
1988-10,Northwest Territories including Nunavut,Population,56091
1989-01,Canada,Population,27032356
1989-01,Newfoundland and Labrador,Population,575626
1989-01,Prince Edward Island,Population,129984
1989-01,Nova Scotia,Population,900270
1989-01,New Brunswick,Population,732462
1989-01,Quebec,Population,6882602
1989-01,Ontario,Population,9969308
1989-01,Manitoba,Population,1101544
1989-01,Saskatchewan,Population,1021497
1989-01,Alberta,Population,2477533
1989-01,British Columbia,Population,3158092
1989-01,Yukon,Population,26898
1989-01,Northwest Territories including Nunavut,Population,56540
1989-04,Canada,Population,27147776
1989-04,Newfoundland and Labrador,Population,576458
1989-04,Prince Edward Island,Population,130192
1989-04,Nova Scotia,Population,901341
1989-04,New Brunswick,Population,733872
1989-04,Quebec,Population,6903228
1989-04,Ontario,Population,10031922
1989-04,Manitoba,Population,1102669
1989-04,Saskatchewan,Population,1020302
1989-04,Alberta,Population,2489032
1989-04,British Columbia,Population,3174623
1989-04,Yukon,Population,27053
1989-04,Northwest Territories including Nunavut,Population,57084
1989-07,Canada,Population,27276781
1989-07,Newfoundland and Labrador,Population,576551
1989-07,Prince Edward Island,Population,130153
1989-07,Nova Scotia,Population,903841
1989-07,New Brunswick,Population,735129
1989-07,Quebec,Population,6925128
1989-07,Ontario,Population,10103305
1989-07,Manitoba,Population,1103792
1989-07,Saskatchewan,Population,1019439
1989-07,Alberta,Population,2498325
1989-07,British Columbia,Population,3196725
1989-07,Yukon,Population,27167
1989-07,Northwest Territories including Nunavut,Population,57226
1989-10,Canada,Population,27402695
1989-10,Newfoundland and Labrador,Population,575594
1989-10,Prince Edward Island,Population,129900
1989-10,Nova Scotia,Population,906644
1989-10,New Brunswick,Population,736352
1989-10,Quebec,Population,6946945
1989-10,Ontario,Population,10167642
1989-10,Manitoba,Population,1102522
1989-10,Saskatchewan,Population,1016043
1989-10,Alberta,Population,2507203
1989-10,British Columbia,Population,3229220
1989-10,Yukon,Population,27197
1989-10,Northwest Territories including Nunavut,Population,57433
1990-01,Canada,Population,27463550
1990-01,Newfoundland and Labrador,Population,576278
1990-01,Prince Edward Island,Population,130336
1990-01,Nova Scotia,Population,907394
1990-01,New Brunswick,Population,737307
1990-01,Quebec,Population,6955119
1990-01,Ontario,Population,10189985
1990-01,Manitoba,Population,1102752
1990-01,Saskatchewan,Population,1011429
1990-01,Alberta,Population,2520056
1990-01,British Columbia,Population,3247419
1990-01,Yukon,Population,27605
1990-01,Northwest Territories including Nunavut,Population,57870
1990-04,Canada,Population,27567161
1990-04,Newfoundland and Labrador,Population,577167
1990-04,Prince Edward Island,Population,130468
1990-04,Nova Scotia,Population,908444
1990-04,New Brunswick,Population,738744
1990-04,Quebec,Population,6973762
1990-04,Ontario,Population,10238884
1990-04,Manitoba,Population,1103935
1990-04,Saskatchewan,Population,1009952
1990-04,Alberta,Population,2532621
1990-04,British Columbia,Population,3266888
1990-04,Yukon,Population,27824
1990-04,Northwest Territories including Nunavut,Population,58472
1990-07,Canada,Population,27691138
1990-07,Newfoundland and Labrador,Population,577368
1990-07,Prince Edward Island,Population,130404
1990-07,Nova Scotia,Population,910451
1990-07,New Brunswick,Population,740156
1990-07,Quebec,Population,6996986
1990-07,Ontario,Population,10295832
1990-07,Manitoba,Population,1105421
1990-07,Saskatchewan,Population,1007727
1990-07,Alberta,Population,2547788
1990-07,British Columbia,Population,3292111
1990-07,Yukon,Population,27957
1990-07,Northwest Territories including Nunavut,Population,58937
1990-10,Canada,Population,27807591
1990-10,Newfoundland and Labrador,Population,577113
1990-10,Prince Edward Island,Population,130367
1990-10,Nova Scotia,Population,911749
1990-10,New Brunswick,Population,741981
1990-10,Quebec,Population,7019039
1990-10,Ontario,Population,10344678
1990-10,Manitoba,Population,1105098
1990-10,Saskatchewan,Population,1004214
1990-10,Alberta,Population,2563142
1990-10,British Columbia,Population,3322896
1990-10,Yukon,Population,28023
1990-10,Northwest Territories including Nunavut,Population,59291
1991-01,Canada,Population,27854861
1991-01,Newfoundland and Labrador,Population,577377
1991-01,Prince Edward Island,Population,130477
1991-01,Nova Scotia,Population,912792
1991-01,New Brunswick,Population,743210
1991-01,Quebec,Population,7026241
1991-01,Ontario,Population,10355101
1991-01,Manitoba,Population,1106196
1991-01,Saskatchewan,Population,1002651
1991-01,Alberta,Population,2572947
1991-01,British Columbia,Population,3339935
1991-01,Yukon,Population,28223
1991-01,Northwest Territories including Nunavut,Population,59711
1991-04,Canada,Population,27928837
1991-04,Newfoundland and Labrador,Population,578397
1991-04,Prince Edward Island,Population,130453
1991-04,Nova Scotia,Population,912889
1991-04,New Brunswick,Population,744203
1991-04,Quebec,Population,7044395
1991-04,Ontario,Population,10385937
1991-04,Manitoba,Population,1107757
1991-04,Saskatchewan,Population,1002876
1991-04,Alberta,Population,2580625
1991-04,British Columbia,Population,3352585
1991-04,Yukon,Population,28494
1991-04,Northwest Territories including Nunavut,Population,60226
1991-07,Canada,Population,28037420
1991-07,Newfoundland and Labrador,Population,579644
1991-07,Prince Edward Island,Population,130369
1991-07,Nova Scotia,Population,914969
1991-07,New Brunswick,Population,745567
1991-07,Quebec,Population,7067396
1991-07,Ontario,Population,10431316
1991-07,Manitoba,Population,1109604
1991-07,Saskatchewan,Population,1002713
1991-07,Alberta,Population,2592306
1991-07,British Columbia,Population,3373787
1991-07,Yukon,Population,28871
1991-07,Northwest Territories including Nunavut,Population,60878
1991-07,Northwest Territories,Population,38724
1991-07,Nunavut,Population,22154
1991-10,Canada,Population,28127327
1991-10,Newfoundland and Labrador,Population,579549
1991-10,Prince Edward Island,Population,130360
1991-10,Nova Scotia,Population,916896
1991-10,New Brunswick,Population,745886
1991-10,Quebec,Population,7080336
1991-10,Ontario,Population,10465562
1991-10,Manitoba,Population,1109400
1991-10,Saskatchewan,Population,1000942
1991-10,Alberta,Population,2604031
1991-10,British Columbia,Population,3404049
1991-10,Yukon,Population,29142
1991-10,Northwest Territories,Population,38854
1991-10,Nunavut,Population,22320
1992-01,Canada,Population,28181477
1992-01,Newfoundland and Labrador,Population,579425
1992-01,Prince Edward Island,Population,130604
1992-01,Nova Scotia,Population,917302
1992-01,New Brunswick,Population,746571
1992-01,Quebec,Population,7082645
1992-01,Ontario,Population,10488022
1992-01,Manitoba,Population,1109978
1992-01,Saskatchewan,Population,1001136
1992-01,Alberta,Population,2611786
1992-01,British Columbia,Population,3423217
1992-01,Yukon,Population,29239
1992-01,Northwest Territories,Population,39055
1992-01,Nunavut,Population,22497
1992-04,Canada,Population,28269699
1992-04,Newfoundland and Labrador,Population,579761
1992-04,Prince Edward Island,Population,130812
1992-04,Nova Scotia,Population,917555
1992-04,New Brunswick,Population,747232
1992-04,Quebec,Population,7096705
1992-04,Ontario,Population,10528346
1992-04,Manitoba,Population,1111050
1992-04,Saskatchewan,Population,1002831
1992-04,Alberta,Population,2620771
1992-04,British Columbia,Population,3443237
1992-04,Yukon,Population,29510
1992-04,Northwest Territories,Population,39230
1992-04,Nunavut,Population,22659
1992-07,Canada,Population,28371264
1992-07,Newfoundland and Labrador,Population,580109
1992-07,Prince Edward Island,Population,130827
1992-07,Nova Scotia,Population,919451
1992-07,New Brunswick,Population,748121
1992-07,Quebec,Population,7110010
1992-07,Ontario,Population,10572205
1992-07,Manitoba,Population,1112689
1992-07,Saskatchewan,Population,1003995
1992-07,Alberta,Population,2632672
1992-07,British Columbia,Population,3468802
1992-07,Yukon,Population,30084
1992-07,Northwest Territories,Population,39416
1992-07,Nunavut,Population,22883
1992-10,Canada,Population,28474177
1992-10,Newfoundland and Labrador,Population,579624
1992-10,Prince Edward Island,Population,131201
1992-10,Nova Scotia,Population,921619
1992-10,New Brunswick,Population,747746
1992-10,Quebec,Population,7129062
1992-10,Ontario,Population,10610665
1992-10,Manitoba,Population,1113209
1992-10,Saskatchewan,Population,1002960
1992-10,Alberta,Population,2643421
1992-10,British Columbia,Population,3502209
1992-10,Yukon,Population,30034
1992-10,Northwest Territories,Population,39422
1992-10,Nunavut,Population,23005
1993-01,Canada,Population,28533602
1993-01,Newfoundland and Labrador,Population,580819
1993-01,Prince Edward Island,Population,131564
1993-01,Nova Scotia,Population,922128
1993-01,New Brunswick,Population,747892
1993-01,Quebec,Population,7137514
1993-01,Ontario,Population,10629994
1993-01,Manitoba,Population,1114180
1993-01,Saskatchewan,Population,1003443
1993-01,Alberta,Population,2650886
1993-01,British Columbia,Population,3522509
1993-01,Yukon,Population,29964
1993-01,Northwest Territories,Population,39538
1993-01,Nunavut,Population,23171
1993-04,Canada,Population,28600864
1993-04,Newfoundland and Labrador,Population,580369
1993-04,Prince Edward Island,Population,131833
1993-04,Nova Scotia,Population,922469
1993-04,New Brunswick,Population,748320
1993-04,Quebec,Population,7147047
1993-04,Ontario,Population,10656924
1993-04,Manitoba,Population,1115554
1993-04,Saskatchewan,Population,1005037
1993-04,Alberta,Population,2658293
1993-04,British Columbia,Population,3541936
1993-04,Yukon,Population,30112
1993-04,Northwest Territories,Population,39649
1993-04,Nunavut,Population,23321
1993-07,Canada,Population,28684764
1993-07,Newfoundland and Labrador,Population,579977
1993-07,Prince Edward Island,Population,132177
1993-07,Nova Scotia,Population,923925
1993-07,New Brunswick,Population,748812
1993-07,Quebec,Population,7156537
1993-07,Ontario,Population,10690038
1993-07,Manitoba,Population,1117618
1993-07,Saskatchewan,Population,1006900
1993-07,Alberta,Population,2667292
1993-07,British Columbia,Population,3567772
1993-07,Yukon,Population,30337
1993-07,Northwest Territories,Population,39820
1993-07,Nunavut,Population,23559
1993-10,Canada,Population,28786619
1993-10,Newfoundland and Labrador,Population,578194
1993-10,Prince Edward Island,Population,132467
1993-10,Nova Scotia,Population,925851
1993-10,New Brunswick,Population,749454
1993-10,Quebec,Population,7172016
1993-10,Ontario,Population,10728737
1993-10,Manitoba,Population,1118603
1993-10,Saskatchewan,Population,1007016
1993-10,Alberta,Population,2678623
1993-10,British Columbia,Population,3601746
1993-10,Yukon,Population,30016
1993-10,Northwest Territories,Population,40095
1993-10,Nunavut,Population,23801
1994-01,Canada,Population,28835772
1994-01,Newfoundland and Labrador,Population,577128
1994-01,Prince Edward Island,Population,132752
1994-01,Nova Scotia,Population,925852
1994-01,New Brunswick,Population,749531
1994-01,Quebec,Population,7177923
